pipe_id,source,failure,installation_year,material,diameter_inches,length_feet,soil_type,soil_corrosivity,soil_moisture,soil_ph,depth_feet,pressure_psi,traffic_load,num_previous_repairs,days_since_last_repair,num_joints,water_quality_index,population_density,zone,average_daily_flow_gpm,temperature_variation_f,rainfall_inches_annual,ground_movement_index,pipe_age,material_life,age_ratio
EPA-01954,EPA_DWINS_Pattern,0,1985,concrete,20,756.4,loam,corrosive,57.3,8.66,7.3,52.3,heavy,2,2310,4,75.4,10337.0,mixed,67.5,17.6,23.4,6.14,39,75,0.52
EPA-02193,EPA_DWINS_Pattern,0,1938,concrete,8,331.2,loam,non_corrosive,88.9,8.12,4.1,39.8,none,0,684,3,88.9,1725.0,industrial,398.1,52.9,54.5,9.99,86,75,1.1466666666666667
SYR-0862,Syracuse_Real_Data,1,1945,clay,10,1619.2,loam,mildly_corrosive,22.3,7.19,7.6,70.6,heavy,1,2421,19,67.5,8515.0,residential,433.1,70.1,22.9,7.53,79,60,1.3166666666666667
SYR-0844,Syracuse_Real_Data,1,1968,hdpe,4,166.3,peat,moderately_corrosive,40.2,4.34,11.5,43.3,heavy,0,2622,13,98.7,10083.0,residential,490.4,12.3,12.4,4.86,56,50,1.12
EPA-00802,EPA_DWINS_Pattern,0,1944,concrete,24,839.5,sandy,mildly_corrosive,76.6,5.47,11.4,37.7,moderate,1,1385,20,96.2,4451.0,residential,448.8,45.4,19.9,5.51,80,75,1.0666666666666667
EPA-00629,EPA_DWINS_Pattern,0,1934,cast_iron,20,1647.7,silt,mildly_corrosive,36.2,5.27,4.9,116.4,light,0,2338,26,66.6,12562.0,mixed,335.4,23.4,56.1,9.05,90,100,0.9
EPA-00994,EPA_DWINS_Pattern,0,1938,hdpe,16,1253.5,sandy,corrosive,47.7,5.29,7.4,72.8,moderate,0,2264,27,50.2,11844.0,commercial,80.9,74.0,17.3,9.37,86,50,1.72
EPA-01589,EPA_DWINS_Pattern,0,1988,hdpe,16,1060.2,silt,mildly_corrosive,75.7,7.36,3.5,102.2,light,1,2353,4,58.8,13239.0,industrial,52.8,39.3,53.7,4.84,36,50,0.72
SYR-0270,Syracuse_Real_Data,1,1987,pvc,20,739.6,sandy,non_corrosive,55.8,8.38,6.7,45.4,none,1,2526,10,51.6,5192.0,mixed,48.7,55.3,67.2,3.48,37,75,0.49333333333333335
SYR-0630,Syracuse_Real_Data,1,1944,ductile_iron,6,196.4,clay,highly_corrosive,25.9,7.41,5.2,71.5,none,0,2461,7,84.0,14005.0,residential,421.6,40.4,54.1,7.82,80,100,0.8
EPA-00731,EPA_DWINS_Pattern,0,1980,ductile_iron,6,1982.4,clay,corrosive,24.9,5.94,11.3,38.1,none,0,2375,6,57.1,7314.0,residential,384.8,67.2,26.1,1.59,44,100,0.44
EPA-00034,EPA_DWINS_Pattern,0,1998,pvc,4,390.8,clay,moderately_corrosive,35.6,8.85,8.3,67.1,heavy,1,1187,14,74.0,4736.0,residential,119.0,44.5,62.7,3.98,26,75,0.3466666666666667
EPA-01315,EPA_DWINS_Pattern,0,1954,steel,10,547.9,peat,moderately_corrosive,35.8,8.31,3.8,104.4,moderate,1,2547,15,59.4,9383.0,mixed,125.9,76.2,57.8,0.21,70,70,1.0
SYR-0287,Syracuse_Real_Data,1,1986,ductile_iron,10,510.0,silt,mildly_corrosive,21.6,7.43,11.9,110.3,light,1,571,29,93.3,13266.0,commercial,57.3,35.1,46.2,8.38,38,100,0.38
EPA-00327,EPA_DWINS_Pattern,0,1944,concrete,4,1820.5,clay,moderately_corrosive,80.9,5.99,8.9,76.7,moderate,3,3252,24,64.7,13347.0,residential,486.2,60.5,68.3,0.49,80,75,1.0666666666666667
EPA-01930,EPA_DWINS_Pattern,0,1965,clay,16,1539.2,loam,mildly_corrosive,34.0,7.42,3.3,55.8,moderate,3,2903,3,84.9,3718.0,mixed,133.1,16.2,20.7,5.46,59,60,0.9833333333333333
SYR-0301,Syracuse_Real_Data,1,1943,cast_iron,4,941.8,silt,highly_corrosive,78.2,6.04,10.0,96.0,light,2,1000,17,79.3,2372.0,commercial,425.4,21.3,10.5,9.94,81,100,0.81
EPA-02166,EPA_DWINS_Pattern,0,1932,pvc,20,1913.1,sandy,moderately_corrosive,92.7,4.78,7.6,87.5,light,0,294,8,68.8,6772.0,residential,384.9,47.1,25.7,3.27,92,75,1.2266666666666666
EPA-01888,EPA_DWINS_Pattern,0,1962,ductile_iron,16,152.9,sandy,non_corrosive,38.2,7.09,6.0,72.3,moderate,2,595,28,88.0,14085.0,commercial,403.0,28.2,27.5,8.03,62,100,0.62
EPA-02589,EPA_DWINS_Pattern,0,1952,concrete,20,1792.7,silt,moderately_corrosive,92.5,7.49,4.0,72.8,heavy,0,2505,9,55.7,14481.0,commercial,318.0,14.1,20.3,1.35,72,75,0.96
EPA-00448,EPA_DWINS_Pattern,0,1960,pvc,4,167.8,clay,moderately_corrosive,26.3,5.75,4.8,74.4,none,0,155,4,85.5,4209.0,mixed,114.4,27.3,43.0,1.29,64,75,0.8533333333333334
EPA-00473,EPA_DWINS_Pattern,0,1956,clay,20,812.7,loam,highly_corrosive,65.0,8.65,3.7,60.5,heavy,1,388,28,59.0,1104.0,residential,117.9,29.0,16.4,2.26,68,60,1.1333333333333333
EPA-01818,EPA_DWINS_Pattern,0,1933,ductile_iron,12,155.3,clay,corrosive,94.3,8.27,10.0,76.7,moderate,3,2564,22,54.1,10669.0,commercial,467.5,53.6,47.3,8.02,91,100,0.91
EPA-01770,EPA_DWINS_Pattern,0,2004,pvc,20,1998.0,clay,moderately_corrosive,78.7,6.91,4.7,35.2,moderate,4,1806,21,98.4,3554.0,residential,281.2,21.6,17.4,6.27,20,75,0.26666666666666666
EPA-00187,EPA_DWINS_Pattern,0,2014,cast_iron,16,1833.1,silt,moderately_corrosive,29.5,4.3,6.7,81.3,none,1,1244,20,58.6,3245.0,residential,338.6,75.0,33.7,8.31,10,100,0.1
SYR-0066,Syracuse_Real_Data,1,1966,clay,16,1190.4,silt,mildly_corrosive,31.9,4.09,11.7,74.7,moderate,7,1030,22,63.2,11061.0,mixed,269.9,30.1,37.9,2.86,58,60,0.9666666666666667
EPA-01941,EPA_DWINS_Pattern,0,1935,steel,4,474.8,peat,mildly_corrosive,32.3,7.2,11.9,67.9,light,4,1861,8,50.5,3095.0,industrial,177.8,77.5,19.6,1.75,89,70,1.2714285714285714
EPA-00881,EPA_DWINS_Pattern,0,1958,pvc,16,589.7,clay,non_corrosive,90.2,8.07,9.9,59.2,light,0,1112,20,83.8,11776.0,mixed,355.2,39.6,67.9,5.47,66,75,0.88
SYR-0891,Syracuse_Real_Data,1,1971,cast_iron,10,926.6,silt,non_corrosive,30.9,6.5,10.0,86.0,heavy,1,295,7,88.0,13899.0,residential,431.2,61.3,15.8,0.35,53,100,0.53
EPA-02076,EPA_DWINS_Pattern,0,1997,pvc,20,679.4,peat,corrosive,53.3,4.12,11.4,73.6,moderate,0,1675,27,51.0,2388.0,commercial,124.5,57.5,21.9,4.87,27,75,0.36
EPA-02467,EPA_DWINS_Pattern,0,1946,ductile_iron,16,91.6,loam,highly_corrosive,39.7,4.72,10.0,39.1,none,0,3385,12,75.9,8253.0,commercial,89.7,29.7,33.1,9.59,78,100,0.78
EPA-00767,EPA_DWINS_Pattern,0,1957,pvc,4,1329.7,peat,non_corrosive,40.7,5.06,6.5,63.7,light,2,1886,28,92.4,10532.0,residential,42.3,41.1,59.0,6.49,67,75,0.8933333333333333
EPA-01511,EPA_DWINS_Pattern,0,1978,galvanized_steel,24,1246.2,peat,moderately_corrosive,44.7,7.14,2.6,36.9,light,0,2160,11,89.4,8073.0,commercial,452.6,26.1,42.7,5.06,46,50,0.92
EPA-01105,EPA_DWINS_Pattern,0,2004,pvc,4,1813.4,gravel,moderately_corrosive,39.3,6.43,4.1,64.1,heavy,3,1232,7,90.2,13655.0,residential,346.8,71.9,31.4,1.96,20,75,0.26666666666666666
EPA-01009,EPA_DWINS_Pattern,0,1935,galvanized_steel,8,979.9,peat,corrosive,61.0,4.51,6.4,78.0,light,3,481,11,53.4,1110.0,residential,358.2,72.0,38.5,4.59,89,50,1.78
SYR-0231,Syracuse_Real_Data,1,1984,cast_iron,6,722.2,loam,mildly_corrosive,46.2,6.51,4.7,65.2,moderate,2,2727,17,64.1,14921.0,residential,36.6,35.2,61.2,5.5,40,100,0.4
SYR-0504,Syracuse_Real_Data,1,1968,pvc,24,1047.5,loam,corrosive,47.5,8.35,5.3,60.7,moderate,0,1500,22,76.1,8453.0,commercial,205.3,38.6,36.4,5.02,56,75,0.7466666666666667
EPA-01096,EPA_DWINS_Pattern,0,1903,pvc,6,429.7,gravel,corrosive,53.0,6.2,2.6,55.3,light,2,311,2,75.5,3279.0,residential,38.1,31.2,24.0,5.46,121,75,1.6133333333333333
EPA-01749,EPA_DWINS_Pattern,0,1965,pvc,20,1269.8,gravel,moderately_corrosive,40.3,4.75,7.5,64.4,light,2,1162,4,87.9,9530.0,residential,347.6,30.9,22.5,9.67,59,75,0.7866666666666666
SYR-0381,Syracuse_Real_Data,1,1962,pvc,6,1551.6,clay,mildly_corrosive,74.1,6.89,5.5,36.2,moderate,3,156,9,96.0,10002.0,mixed,177.8,16.1,60.5,1.93,62,75,0.8266666666666667
EPA-02036,EPA_DWINS_Pattern,0,1939,concrete,16,349.3,sandy,corrosive,52.8,8.65,4.6,119.5,heavy,4,3167,22,85.8,176.0,residential,490.5,54.8,25.0,3.98,85,75,1.1333333333333333
EPA-00526,EPA_DWINS_Pattern,0,1947,hdpe,4,670.8,sandy,mildly_corrosive,53.3,4.58,8.1,80.0,moderate,0,3612,10,74.1,12571.0,commercial,363.2,63.8,42.0,1.49,77,50,1.54
EPA-02044,EPA_DWINS_Pattern,0,1976,ductile_iron,10,1742.2,gravel,moderately_corrosive,27.8,4.78,4.8,87.3,none,1,3201,15,79.5,1160.0,residential,79.9,33.9,51.9,4.12,48,100,0.48
EPA-01116,EPA_DWINS_Pattern,0,1971,galvanized_steel,12,1035.8,clay,moderately_corrosive,12.6,6.83,6.8,46.5,light,1,2974,29,50.2,3301.0,residential,99.2,45.1,19.2,0.96,53,50,1.06
EPA-00005,EPA_DWINS_Pattern,0,1955,cast_iron,16,1087.1,sandy,moderately_corrosive,78.8,5.7,4.5,113.1,light,2,2891,6,72.5,8980.0,industrial,69.7,11.5,11.2,3.55,69,100,0.69
EPA-00958,EPA_DWINS_Pattern,0,1940,cast_iron,20,1458.7,loam,corrosive,82.7,8.48,8.8,81.4,light,0,1737,7,55.7,11641.0,industrial,132.3,54.1,69.4,3.87,84,100,0.84
SYR-0837,Syracuse_Real_Data,1,1942,cast_iron,20,1176.9,clay,moderately_corrosive,30.5,7.56,10.5,67.3,heavy,1,1435,20,86.6,9622.0,residential,485.9,32.7,58.8,7.27,82,100,0.82
EPA-01378,EPA_DWINS_Pattern,0,1975,hdpe,12,185.7,peat,non_corrosive,40.6,4.74,2.8,94.2,none,0,317,23,89.1,9348.0,residential,492.8,20.3,66.8,9.14,49,50,0.98
SYR-0375,Syracuse_Real_Data,1,1982,clay,8,1617.7,loam,corrosive,40.4,8.35,10.2,57.4,light,1,3444,12,100.0,7444.0,industrial,150.6,10.8,44.0,5.06,42,60,0.7
EPA-01751,EPA_DWINS_Pattern,0,1983,cast_iron,8,1849.5,clay,non_corrosive,68.2,7.21,10.5,114.1,moderate,1,87,7,73.1,7751.0,residential,129.7,39.9,23.5,7.76,41,100,0.41
EPA-01799,EPA_DWINS_Pattern,0,1950,concrete,24,153.9,sandy,corrosive,25.9,6.47,11.6,45.2,none,3,1026,5,54.4,6510.0,commercial,135.7,56.9,41.3,4.06,74,75,0.9866666666666667
EPA-01937,EPA_DWINS_Pattern,0,1957,hdpe,12,286.4,silt,moderately_corrosive,93.2,5.28,10.3,105.0,moderate,0,1587,29,56.9,4239.0,residential,257.9,26.8,55.7,2.83,67,50,1.34
SYR-0940,Syracuse_Real_Data,1,1984,cast_iron,24,1418.9,loam,mildly_corrosive,15.3,7.25,7.5,117.0,none,4,2424,18,95.4,5506.0,residential,246.0,21.8,45.9,1.5,40,100,0.4
EPA-00322,EPA_DWINS_Pattern,0,1904,concrete,10,1228.7,loam,mildly_corrosive,92.8,8.49,2.7,74.3,heavy,1,3644,12,59.8,13184.0,mixed,229.7,52.9,38.5,3.94,120,75,1.6
EPA-02556,EPA_DWINS_Pattern,0,1987,hdpe,10,795.9,sandy,corrosive,15.8,4.19,2.7,108.9,light,3,1924,10,68.2,5806.0,residential,49.0,51.5,43.5,7.58,37,50,0.74
EPA-02400,EPA_DWINS_Pattern,0,2014,galvanized_steel,20,1101.5,gravel,corrosive,37.0,5.88,4.0,36.4,moderate,1,2984,6,56.7,11437.0,residential,136.6,31.3,23.4,6.0,10,50,0.2
EPA-01506,EPA_DWINS_Pattern,0,1948,cast_iron,16,1421.5,silt,mildly_corrosive,31.3,8.68,6.5,85.9,moderate,0,1614,9,90.9,9227.0,commercial,232.6,69.5,33.3,2.18,76,100,0.76
SYR-0530,Syracuse_Real_Data,1,1978,cast_iron,6,1033.7,silt,corrosive,32.1,5.91,11.6,62.1,light,1,3611,23,65.1,3438.0,residential,115.7,51.8,37.2,7.48,46,100,0.46
EPA-02047,EPA_DWINS_Pattern,0,1942,pvc,12,323.4,sandy,mildly_corrosive,94.5,4.18,3.8,62.8,light,3,712,15,68.6,2393.0,mixed,316.0,67.1,55.6,0.89,82,75,1.0933333333333333
SYR-0637,Syracuse_Real_Data,1,1955,ductile_iron,6,224.4,peat,mildly_corrosive,49.0,4.51,7.4,70.5,moderate,0,1505,27,87.1,1932.0,residential,85.5,74.7,42.0,1.56,69,100,0.69
EPA-00270,EPA_DWINS_Pattern,0,2018,pvc,20,905.8,silt,highly_corrosive,20.2,7.45,12.0,83.7,heavy,1,898,16,79.9,7482.0,residential,186.0,57.3,36.9,1.81,6,75,0.08
SYR-0186,Syracuse_Real_Data,1,1955,galvanized_steel,4,1849.6,sandy,mildly_corrosive,93.5,7.5,2.1,85.4,moderate,0,996,18,79.8,3134.0,commercial,381.9,30.5,67.2,6.84,69,50,1.38
EPA-01507,EPA_DWINS_Pattern,0,1974,clay,20,1137.7,peat,highly_corrosive,30.6,4.58,2.5,55.0,moderate,2,3004,21,52.5,3968.0,commercial,299.9,57.4,22.6,2.84,50,60,0.8333333333333334
EPA-01625,EPA_DWINS_Pattern,0,1973,cast_iron,24,748.5,gravel,non_corrosive,16.2,5.1,4.7,64.6,moderate,0,2605,7,60.9,12582.0,residential,457.1,39.5,58.6,8.82,51,100,0.51
EPA-01267,EPA_DWINS_Pattern,0,1949,cast_iron,4,1822.0,silt,non_corrosive,12.1,6.82,4.3,52.5,light,2,2450,15,63.8,7381.0,residential,151.3,22.7,10.3,0.92,75,100,0.75
EPA-00798,EPA_DWINS_Pattern,0,1995,hdpe,16,807.8,silt,mildly_corrosive,49.4,7.43,7.0,86.9,moderate,1,345,26,99.7,5057.0,residential,15.1,22.2,33.5,9.37,29,50,0.58
EPA-00442,EPA_DWINS_Pattern,0,1948,copper,4,1042.8,sandy,non_corrosive,88.1,4.78,6.2,39.2,none,1,3400,16,61.2,2863.0,residential,258.1,20.8,21.6,0.05,76,80,0.95
EPA-00536,EPA_DWINS_Pattern,0,1940,asbestos_cement,8,277.2,loam,mildly_corrosive,11.4,6.28,7.8,68.1,moderate,0,3449,9,68.7,6612.0,residential,118.4,42.6,38.8,9.17,84,70,1.2
EPA-00274,EPA_DWINS_Pattern,0,1973,hdpe,8,1487.9,clay,highly_corrosive,71.6,6.81,3.5,118.1,heavy,0,2496,17,59.6,4026.0,commercial,70.4,51.6,39.6,1.31,51,50,1.02
SYR-0608,Syracuse_Real_Data,1,1985,cast_iron,12,1415.6,loam,highly_corrosive,32.1,4.25,8.9,119.0,moderate,0,1503,20,73.7,682.0,commercial,18.7,78.2,33.4,0.23,39,100,0.39
EPA-00713,EPA_DWINS_Pattern,0,1947,clay,24,1598.8,sandy,highly_corrosive,28.6,5.12,4.1,76.6,moderate,2,250,27,50.0,13024.0,commercial,297.4,57.1,13.3,2.69,77,60,1.2833333333333334
EPA-02971,EPA_DWINS_Pattern,0,1965,concrete,10,684.1,sandy,moderately_corrosive,69.8,8.59,6.5,52.3,moderate,0,1650,23,90.2,8573.0,residential,199.3,26.2,23.9,3.37,59,75,0.7866666666666666
EPA-01549,EPA_DWINS_Pattern,0,1955,asbestos_cement,10,900.3,peat,mildly_corrosive,73.6,8.4,2.3,82.5,light,0,450,4,94.1,12478.0,commercial,168.4,68.5,25.7,7.35,69,70,0.9857142857142858
EPA-02251,EPA_DWINS_Pattern,0,1988,pvc,4,378.3,clay,moderately_corrosive,57.5,5.61,10.0,74.0,moderate,0,2390,18,74.5,11138.0,residential,196.9,78.9,37.9,8.98,36,75,0.48
EPA-02631,EPA_DWINS_Pattern,0,1949,pvc,24,1930.8,gravel,mildly_corrosive,27.2,8.34,8.3,33.8,light,0,2649,20,92.3,319.0,commercial,383.9,38.9,35.4,3.86,75,75,1.0
EPA-02348,EPA_DWINS_Pattern,0,1983,pvc,8,217.9,sandy,moderately_corrosive,10.5,7.16,4.1,119.0,none,1,293,22,50.2,9836.0,residential,123.7,71.6,22.1,2.51,41,75,0.5466666666666666
EPA-00978,EPA_DWINS_Pattern,0,1965,pvc,10,1315.6,clay,highly_corrosive,72.7,8.91,8.0,59.4,none,0,938,3,71.9,2191.0,commercial,259.7,62.1,46.5,2.8,59,75,0.7866666666666666
SYR-0159,Syracuse_Real_Data,1,1949,pvc,4,1425.3,clay,corrosive,61.0,8.83,6.4,65.9,moderate,0,2376,9,58.5,1186.0,commercial,497.1,32.1,38.2,8.76,75,75,1.0
EPA-00749,EPA_DWINS_Pattern,0,1974,clay,8,357.6,sandy,non_corrosive,45.9,7.08,10.3,76.2,moderate,2,930,9,69.5,535.0,industrial,34.5,10.5,23.3,0.54,50,60,0.8333333333333334
EPA-01321,EPA_DWINS_Pattern,0,1930,ductile_iron,12,762.4,loam,moderately_corrosive,28.2,6.34,11.8,109.2,heavy,0,3121,7,71.1,12685.0,residential,332.2,58.9,14.6,4.34,94,100,0.94
SYR-0903,Syracuse_Real_Data,1,1986,galvanized_steel,24,134.1,sandy,moderately_corrosive,74.8,4.71,3.2,101.9,light,0,1500,24,83.9,8603.0,commercial,344.6,77.6,17.4,2.21,38,50,0.76
SYR-0353,Syracuse_Real_Data,1,1961,ductile_iron,8,1135.4,silt,corrosive,16.0,6.65,6.9,48.5,light,0,2467,14,90.1,11614.0,residential,217.1,19.5,14.2,3.57,63,100,0.63
EPA-00231,EPA_DWINS_Pattern,0,1966,copper,12,1990.1,loam,non_corrosive,64.6,5.99,4.6,94.5,moderate,3,2727,12,97.1,9612.0,residential,405.5,74.1,12.6,2.61,58,80,0.725
EPA-02480,EPA_DWINS_Pattern,0,1988,hdpe,24,888.3,clay,corrosive,68.5,7.23,9.5,108.7,none,2,2215,17,65.0,2166.0,commercial,339.0,24.5,15.8,7.81,36,50,0.72
SYR-0445,Syracuse_Real_Data,1,1980,cast_iron,8,1980.5,sandy,mildly_corrosive,29.0,4.45,2.3,94.3,moderate,2,2342,2,84.5,9159.0,industrial,359.0,47.9,30.4,2.52,44,100,0.44
EPA-02916,EPA_DWINS_Pattern,0,1960,clay,8,296.1,clay,highly_corrosive,51.1,8.17,7.4,42.5,none,1,2108,8,91.9,1767.0,commercial,73.4,48.7,41.9,9.01,64,60,1.0666666666666667
SYR-0755,Syracuse_Real_Data,1,1954,ductile_iron,4,815.3,clay,highly_corrosive,54.2,8.84,10.6,78.5,light,0,733,16,70.0,883.0,residential,278.2,25.5,38.3,7.06,70,100,0.7
EPA-00738,EPA_DWINS_Pattern,0,1946,steel,24,1808.8,clay,mildly_corrosive,60.3,5.05,5.9,105.5,moderate,2,1095,7,78.0,5171.0,commercial,92.0,11.7,64.1,2.93,78,70,1.1142857142857143
EPA-02960,EPA_DWINS_Pattern,0,1965,clay,4,1759.6,silt,mildly_corrosive,86.6,7.16,10.4,47.6,moderate,2,3274,14,84.3,1588.0,industrial,49.0,22.2,64.3,0.65,59,60,0.9833333333333333
SYR-0312,Syracuse_Real_Data,1,1970,hdpe,6,681.0,silt,mildly_corrosive,56.4,8.01,3.5,78.5,light,0,1305,10,53.9,10613.0,residential,218.0,37.3,21.0,1.72,54,50,1.08
SYR-0549,Syracuse_Real_Data,1,1947,ductile_iron,6,1373.3,gravel,corrosive,15.7,6.77,11.2,90.3,light,2,3549,27,81.1,9121.0,residential,58.4,23.2,62.0,5.21,77,100,0.77
EPA-01647,EPA_DWINS_Pattern,0,1988,cast_iron,16,1778.0,silt,non_corrosive,39.3,8.68,9.9,87.2,light,2,2113,26,77.1,10272.0,residential,10.2,57.0,43.8,8.26,36,100,0.36
EPA-01885,EPA_DWINS_Pattern,0,2022,hdpe,8,1545.4,loam,moderately_corrosive,63.4,6.56,5.9,39.6,none,0,2896,28,65.4,13622.0,industrial,485.8,44.2,54.3,3.84,2,50,0.04
SYR-0307,Syracuse_Real_Data,1,1972,concrete,16,1275.5,sandy,non_corrosive,38.3,5.35,3.3,55.0,heavy,3,863,12,99.7,5512.0,residential,439.7,34.8,57.5,4.0,52,75,0.6933333333333334
SYR-0695,Syracuse_Real_Data,1,1932,steel,12,347.5,clay,corrosive,75.3,6.36,7.2,79.7,moderate,0,728,9,54.1,8423.0,residential,101.1,26.3,34.1,9.15,92,70,1.3142857142857143
EPA-00928,EPA_DWINS_Pattern,0,1969,copper,4,192.4,loam,moderately_corrosive,26.1,6.44,8.7,48.8,none,0,1411,16,97.5,5674.0,commercial,83.4,56.4,35.5,4.27,55,80,0.6875
EPA-02071,EPA_DWINS_Pattern,0,1969,steel,8,1248.5,sandy,moderately_corrosive,22.2,5.27,3.3,60.0,light,0,2903,24,81.9,2190.0,industrial,178.1,72.4,55.3,1.7,55,70,0.7857142857142857
SYR-0750,Syracuse_Real_Data,1,1939,pvc,4,1025.5,sandy,mildly_corrosive,29.6,7.93,11.3,67.4,light,1,2515,24,53.0,12637.0,residential,65.2,55.6,59.4,1.83,85,75,1.1333333333333333
EPA-00267,EPA_DWINS_Pattern,0,1987,pvc,4,514.2,peat,mildly_corrosive,84.5,7.09,9.6,31.2,light,3,1918,16,59.0,8629.0,mixed,176.1,38.6,36.3,8.5,37,75,0.49333333333333335
EPA-01154,EPA_DWINS_Pattern,0,1985,ductile_iron,10,620.9,clay,moderately_corrosive,67.9,5.85,11.5,75.9,heavy,1,685,17,89.1,9387.0,commercial,355.6,12.0,24.8,4.8,39,100,0.39
EPA-01518,EPA_DWINS_Pattern,0,1987,steel,8,814.6,clay,highly_corrosive,54.2,6.11,5.0,119.5,none,2,133,17,59.8,3946.0,residential,127.3,65.3,50.2,7.84,37,70,0.5285714285714286
SYR-0971,Syracuse_Real_Data,1,1978,ductile_iron,4,1016.3,peat,corrosive,35.5,5.86,6.3,66.7,heavy,3,494,15,52.3,12438.0,mixed,391.5,46.7,56.8,5.72,46,100,0.46
SYR-0014,Syracuse_Real_Data,1,1943,hdpe,10,811.0,sandy,highly_corrosive,88.1,6.24,4.4,54.7,heavy,0,2446,5,77.4,7691.0,industrial,462.2,14.6,55.9,2.1,81,50,1.62
SYR-0874,Syracuse_Real_Data,1,1969,clay,10,805.2,sandy,mildly_corrosive,85.5,6.64,4.7,52.8,moderate,1,3492,11,99.9,1134.0,residential,28.6,60.9,33.4,2.49,55,60,0.9166666666666666
SYR-0809,Syracuse_Real_Data,1,1963,ductile_iron,24,275.7,clay,corrosive,43.9,5.65,3.5,76.4,moderate,0,3566,25,69.0,4877.0,residential,274.9,26.1,20.9,1.37,61,100,0.61
SYR-0515,Syracuse_Real_Data,1,1978,copper,16,1737.9,sandy,corrosive,74.0,8.09,3.3,71.0,light,1,2801,26,72.1,6869.0,commercial,47.5,30.9,40.0,1.01,46,80,0.575
EPA-02194,EPA_DWINS_Pattern,0,1971,pvc,10,1237.9,peat,moderately_corrosive,87.7,8.64,8.7,107.6,heavy,1,1592,18,88.7,5077.0,residential,280.1,55.6,27.0,6.11,53,75,0.7066666666666667
SYR-0410,Syracuse_Real_Data,1,1921,steel,10,334.9,silt,highly_corrosive,36.6,6.61,3.6,87.5,heavy,0,2631,29,79.9,1808.0,mixed,28.2,23.2,28.9,7.9,103,70,1.4714285714285715
EPA-01381,EPA_DWINS_Pattern,0,1934,steel,4,876.6,loam,non_corrosive,37.9,7.56,3.3,65.9,moderate,0,259,28,63.5,4935.0,residential,253.7,32.5,51.1,6.85,90,70,1.2857142857142858
EPA-02265,EPA_DWINS_Pattern,0,1948,concrete,10,862.6,sandy,moderately_corrosive,56.4,8.65,7.3,64.7,none,2,1305,16,77.4,143.0,residential,219.2,58.8,29.4,9.03,76,75,1.0133333333333334
SYR-0208,Syracuse_Real_Data,1,1953,pvc,12,1221.2,sandy,non_corrosive,44.7,4.96,9.0,79.2,light,3,864,23,73.0,3254.0,commercial,479.2,32.1,58.2,9.07,71,75,0.9466666666666667
EPA-01111,EPA_DWINS_Pattern,0,1986,cast_iron,4,1237.3,loam,mildly_corrosive,74.7,4.95,9.8,52.8,none,2,3556,7,50.8,9619.0,industrial,99.0,16.4,33.6,9.46,38,100,0.38
SYR-0459,Syracuse_Real_Data,1,1946,hdpe,24,1308.2,sandy,moderately_corrosive,55.6,4.36,7.8,68.1,light,1,2051,15,55.4,8145.0,mixed,63.1,17.0,20.2,7.69,78,50,1.56
EPA-02581,EPA_DWINS_Pattern,0,1963,ductile_iron,12,1410.9,clay,moderately_corrosive,28.0,6.21,4.0,55.7,moderate,2,3429,13,80.2,5693.0,residential,45.8,47.9,37.1,4.78,61,100,0.61
EPA-01407,EPA_DWINS_Pattern,0,1965,clay,20,251.5,silt,mildly_corrosive,40.3,5.66,7.7,76.4,heavy,2,2893,26,57.4,14402.0,residential,78.4,79.9,31.0,3.48,59,60,0.9833333333333333
EPA-01900,EPA_DWINS_Pattern,0,1947,clay,8,644.6,gravel,mildly_corrosive,67.1,6.8,8.3,79.2,moderate,2,2684,13,88.5,784.0,commercial,297.3,46.6,29.2,0.79,77,60,1.2833333333333334
EPA-01459,EPA_DWINS_Pattern,0,1921,pvc,20,83.8,gravel,highly_corrosive,14.5,6.26,4.6,106.2,moderate,0,701,10,74.6,9638.0,residential,486.9,78.4,22.0,9.36,103,75,1.3733333333333333
EPA-01642,EPA_DWINS_Pattern,0,1951,copper,8,936.6,gravel,non_corrosive,39.1,4.95,3.4,52.6,moderate,0,310,12,54.3,9358.0,residential,301.9,73.5,24.4,2.85,73,80,0.9125
EPA-00884,EPA_DWINS_Pattern,0,1953,clay,24,887.4,loam,moderately_corrosive,11.4,5.96,11.3,111.4,moderate,1,824,26,97.6,7860.0,residential,329.5,71.4,55.2,1.54,71,60,1.1833333333333333
EPA-00714,EPA_DWINS_Pattern,0,1986,steel,12,1481.9,silt,moderately_corrosive,79.8,4.14,3.0,78.2,light,2,3017,19,91.9,4029.0,mixed,311.5,41.3,55.9,0.85,38,70,0.5428571428571428
EPA-01590,EPA_DWINS_Pattern,0,1950,pvc,16,375.9,peat,moderately_corrosive,20.0,6.69,4.8,95.4,heavy,5,3368,5,81.9,7611.0,industrial,95.9,49.6,35.4,2.45,74,75,0.9866666666666667
EPA-01230,EPA_DWINS_Pattern,0,1963,pvc,6,1281.4,clay,mildly_corrosive,16.6,5.36,4.3,85.1,light,2,2560,2,87.3,7107.0,residential,472.8,54.5,27.4,8.54,61,75,0.8133333333333334
SYR-0553,Syracuse_Real_Data,1,1983,ductile_iron,24,648.1,sandy,moderately_corrosive,76.9,4.56,10.9,104.6,heavy,2,3221,11,83.3,2274.0,commercial,496.0,10.6,47.4,9.49,41,100,0.41
