Census year,Block ID,CLUE small area,Accommodation and Food Services,Administrative and Support Services,"Agriculture, Forestry and Fishing",Arts and Recreation Services,Construction,Education and Training,"Electricity, Gas, Water and Waste Services",Financial and Insurance Services,Health Care and Social Assistance,Information Media and Telecommunications,Manufacturing,Mining,Other Services,"Professional, Scientific and Technical Services",Public Administration and Safety,"Rental, Hiring and Real Estate Services",Retail Trade,"Transport, Postal and Warehousing",Wholesale Trade,Total jobs in block
2016,303,North Melbourne,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,0,0,0,22
2016,304,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,
2016,305,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,310,North Melbourne,,0,0,0,0,0,0,0,0,0,94,0,0,,,0,,0,,142
2016,311,North Melbourne,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2016,312,North Melbourne,,0,0,0,0,,,0,0,0,0,0,0,,0,0,0,0,,44
2016,313,North Melbourne,0,0,0,0,,0,,0,0,0,,0,0,,0,0,0,0,0,134
2016,315,North Melbourne,0,0,0,195,0,0,,0,0,0,0,0,0,0,0,0,,0,0,196
2016,317,North Melbourne,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,,0,27
2016,318,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,
2016,319,North Melbourne,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
2016,320,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,321,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,322,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,63
2016,325,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,329,North Melbourne,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,107
2016,334,North Melbourne,,0,0,0,0,0,0,,,0,,0,,23,0,0,,0,0,61
2016,336,North Melbourne,0,0,0,0,,0,0,0,0,,,0,,33,0,0,0,0,,57
2016,337,North Melbourne,0,0,0,0,26,0,,0,0,,0,0,,,0,0,41,,31,134
2016,339,North Melbourne,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,,31
2016,341,North Melbourne,,0,0,,0,0,0,0,0,0,0,0,,,,0,,0,24,169
2016,348,North Melbourne,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2016,349,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2016,350,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,352,North Melbourne,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2016,353,North Melbourne,25,0,0,0,0,,0,0,135,0,,0,,,0,0,,0,0,187
2016,354,North Melbourne,102,20,0,,,,0,0,23,,0,0,41,46,0,,70,,18,423
2016,357,North Melbourne,20,0,0,0,,84,0,,67,0,,0,151,63,0,,,,,456
2016,359,North Melbourne,,,0,,,,,0,,0,0,0,,12,,0,,0,,82
2016,360,North Melbourne,27,0,0,,0,,0,0,,,0,0,,0,0,0,16,0,,95
2016,362,North Melbourne,48,,0,0,0,,0,0,10,0,0,0,,0,0,0,60,0,0,133
2016,363,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,103
2016,364,North Melbourne,,0,0,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,81
2016,368,North Melbourne,26,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,42
2016,371,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2016,372,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,374,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,376,North Melbourne,,,0,44,0,0,,0,13,0,0,0,11,8,,0,,,0,185
2016,378,North Melbourne,,0,0,,,0,0,0,,0,0,0,,,0,0,,0,0,275
2016,379,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,380,North Melbourne,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,401,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2016,404,West Melbourne (Residential),0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,16
2016,405,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,
2016,419,West Melbourne (Residential),,0,0,,0,0,,,,0,0,0,,51,0,0,0,0,0,72
2016,425,West Melbourne (Residential),0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2016,431,West Melbourne (Residential),0,,0,,0,0,,0,,0,,0,,66,0,,7,,,184
2016,433,West Melbourne (Residential),0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,434,West Melbourne (Residential),20,,0,0,0,,0,6,,,,0,,27,0,,11,,,161
2016,437,West Melbourne (Residential),,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,145
2016,438,West Melbourne (Residential),,0,0,0,,0,,0,0,,0,0,0,0,0,0,0,,,65
2016,439,West Melbourne (Residential),,0,0,0,0,0,,0,0,0,0,0,30,74,0,0,,0,,149
2016,441,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,14
2016,510,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,512,Kensington,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,118
2016,514,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,519,Kensington,0,,0,103,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,156
2016,521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,529,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,530,Kensington,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,535,Kensington,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2016,541,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,542,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,543,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,549,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,551,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,554,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,558,Kensington,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,562,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,,3
2016,565,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,569,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,601,East Melbourne,,0,0,0,0,0,0,0,,0,0,0,10,0,0,0,0,0,0,79
2016,603,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,20
2016,606,East Melbourne,25,,0,0,,0,0,0,63,0,0,0,,30,0,0,0,0,0,135
2016,609,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,611,East Melbourne,0,0,0,,0,0,,0,,0,0,0,,,0,0,0,0,0,30
2016,612,East Melbourne,19,0,0,0,,0,0,0,,,0,0,0,,0,,0,0,0,70
2016,614,East Melbourne,22,0,0,0,0,0,0,0,861,0,0,0,4,,0,0,,0,0,900
2016,616,East Melbourne,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
2016,644,East Melbourne,49,0,0,,0,,0,,435,0,,0,147,838,1523,,0,0,0,3645
2016,645,East Melbourne,,0,0,,0,0,0,0,885,0,0,0,0,0,0,0,0,0,0,892
2016,650,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,141
2016,651,East Melbourne,380,0,0,,0,0,0,0,2424,0,0,0,33,,0,0,0,0,0,2851
2016,652,East Melbourne,,0,0,,0,,0,0,0,0,0,0,,0,3048,0,0,0,0,3100
2016,653,East Melbourne,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,657,East Melbourne,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2016,658,East Melbourne,,,0,1306,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4094
2016,659,Melbourne (Remainder),1033,0,0,2697,0,0,0,0,0,0,0,0,,0,0,0,0,,0,3730
2016,663,Melbourne (Remainder),0,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,18
2016,710,Melbourne (Remainder),164,0,0,0,0,,0,0,,0,0,0,,0,0,0,15,,0,226
2016,728,Southbank,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2016,729,Southbank,,0,0,0,0,0,0,0,,0,0,0,,0,0,18,,0,0,160
2016,734,Southbank,,,0,0,38,0,,,,0,0,0,,72,,10,,0,,232
2016,741,Southbank,,0,0,257,0,,,,31,0,0,0,0,208,0,0,,0,0,547
2016,742,Southbank,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2016,747,Southbank,,0,0,0,,0,0,0,,,0,0,0,80,0,0,0,0,0,326
2016,748,Southbank,47,,0,0,,,,,,0,0,0,,930,0,,,,,1344
2016,749,Southbank,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2016,759,Melbourne (Remainder),23,21,0,,,0,,99,0,,0,0,134,711,,0,0,0,,1322
2016,760,Melbourne (Remainder),25,219,0,0,145,,0,1441,350,48,,0,47,441,38,149,,61,,3228
2016,772,Docklands,0,0,0,0,,,0,,,48,0,0,,31,0,,,64,25,472
2016,782,Port Melbourne,0,0,0,0,0,0,,0,0,0,,0,,,0,,0,,,369
2016,784,Port Melbourne,,,0,0,115,0,0,,0,32,328,0,,102,27,,20,16,196,888
2016,786,Port Melbourne,53,,,14,36,0,0,0,0,26,1940,0,52,104,,,19,,87,3162
2016,791,Port Melbourne,,,0,0,,0,0,0,0,0,1474,0,,56,0,,0,53,,1671
2016,793,Port Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2016,802,Southbank,236,,,,122,0,,528,,0,440,,404,2915,0,45,139,,,6703
2016,804,Southbank,624,447,0,,0,0,0,,16,,0,0,25,48,0,65,1099,,,3797
2016,807,Southbank,351,0,0,0,,0,0,0,0,0,,0,0,,0,0,0,0,0,858
2016,809,Southbank,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,32
2016,810,Southbank,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,14
2016,851,Melbourne (Remainder),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,853,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,855,South Yarra,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,455
2016,856,South Yarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,864,South Yarra,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,17
2016,865,South Yarra,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,871,Melbourne (Remainder),0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,559
2016,901,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,909,Parkville,0,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,4
2016,910,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,915,Parkville,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,,0,0,30
2016,918,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,924,Parkville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,928,Parkville,,0,0,0,0,0,0,0,243,0,0,0,,,0,0,0,0,0,379
2016,930,Parkville,,0,0,0,0,0,0,0,,0,,0,0,,0,0,0,0,0,2281
2016,1002,West Melbourne (Industrial),0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0
2016,1004,West Melbourne (Industrial),0,0,0,,0,0,,0,0,0,,0,0,0,0,0,,277,0,321
2016,1007,West Melbourne (Industrial),,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,773,0,775
2016,1014,West Melbourne (Industrial),0,0,0,,,0,0,0,0,0,0,0,,,0,0,0,,60,150
2016,1016,Kensington,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2016,1101,Docklands,553,,0,5,0,0,1224,,18,853,,0,201,0,,49,751,532,0,5774
2016,1106,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1107,Docklands,,0,0,5,0,,,0,0,0,0,0,0,0,,0,0,0,0,126
2016,1108,Docklands,540,903,0,41,110,21,,12142,126,651,26,0,157,1483,,81,920,21,,17526
2016,2381,North Melbourne,0,0,0,0,,,0,,,0,,0,,37,0,0,0,,0,149
2016,2383,North Melbourne,0,,0,0,32,,,0,,,0,0,,0,0,0,,0,,217
2016,2385,North Melbourne,,0,0,,,,0,0,,0,,0,0,0,0,0,,0,30,116
2016,2386,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,
2016,2391,North Melbourne,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2016,2504,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2507,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2512,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2016,2513,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2517,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2518,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,2519,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2521,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2016,2523,Kensington,22,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,29
2016,2524,Kensington,49,,0,0,0,0,0,,,0,,0,19,,0,,41,,0,143
2016,2525,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2526,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2016,2534,Kensington,0,0,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,29
2016,2535,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2542,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2544,Kensington,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,,11
2015,4,Melbourne (CBD),128,0,0,41,0,,0,0,,0,0,0,15,0,,0,45,231,0,493
2015,5,Melbourne (CBD),,0,0,0,0,0,0,0,0,,0,0,,0,0,0,11,0,0,16
2015,6,Melbourne (CBD),313,33,0,427,0,0,0,0,0,,0,0,,0,,48,45,34,0,1092
2015,15,Melbourne (CBD),843,69,,148,,358,0,52,108,58,45,0,211,213,,,417,,19,2550
2015,18,Melbourne (CBD),324,12,0,,,,0,771,,,,0,23,2171,,95,,,0,4480
2015,24,Melbourne (CBD),259,302,0,,251,28,,2068,66,884,26,55,26,2174,,327,91,53,33,7422
2015,26,Melbourne (CBD),347,0,0,,,0,,853,47,,0,,22,2192,0,,69,0,,4183
2015,27,Melbourne (CBD),746,62,0,,48,,,2285,62,,,0,100,2103,,25,214,0,,5891
2015,32,Melbourne (CBD),188,455,,0,,30,284,2608,128,34,12,78,147,2549,383,209,20,258,,7424
2015,33,Melbourne (CBD),277,484,,0,29,357,0,467,90,,0,16,198,977,,34,52,27,,3050
2015,34,Melbourne (CBD),189,753,0,,,50,,4208,49,,28,34,294,1162,6,209,189,31,40,7303
2015,37,Melbourne (CBD),169,188,0,0,472,0,,1418,28,,80,,41,779,1536,86,60,,,5978
2015,38,Melbourne (CBD),433,57,0,,6,113,53,473,388,33,126,0,145,646,53,27,46,49,,2680
2015,41,Melbourne (CBD),147,24,0,0,,,0,,85,0,0,,80,354,,,,,0,1864
2015,42,Melbourne (CBD),163,111,0,0,,329,535,896,75,261,129,15,133,1568,571,150,19,,38,5031
2015,45,Melbourne (CBD),254,,0,,0,144,0,39,0,,16,0,71,48,0,,1158,0,0,1768
2015,52,Melbourne (CBD),217,113,0,,,,0,2364,9,317,0,0,80,4980,657,228,35,,,9182
2015,53,Melbourne (CBD),350,56,0,0,36,60,,3877,30,27,11,0,221,1064,35,51,12,19,,5864
2015,55,Melbourne (CBD),343,,0,,0,0,0,,,0,0,0,14,121,0,,1459,0,0,2006
2015,62,Melbourne (CBD),157,0,0,,0,44,,,0,0,0,0,34,1445,,,,0,0,1869
2015,63,Melbourne (CBD),57,,0,0,0,39,0,,0,,0,0,23,218,191,17,25,0,,680
2015,65,Melbourne (CBD),712,22,0,0,0,23,0,12,24,0,0,0,74,16,0,,1546,,,2494
2015,68,Melbourne (CBD),295,0,0,,0,,0,316,0,,0,0,71,27,961,,,0,0,2077
2015,72,Melbourne (CBD),209,77,0,0,,,0,,,,,0,21,629,,15,18,0,0,1412
2015,74,Melbourne (CBD),296,422,0,14,0,273,0,59,43,17,15,0,48,516,,67,107,,,1919
2015,76,Melbourne (CBD),416,,0,57,,,0,30,174,2761,,0,81,,,,693,,0,6877
2015,82,Melbourne (CBD),59,,0,,,49,,209,,418,0,0,20,2100,699,,,120,0,4331
2015,85,Melbourne (CBD),1342,119,0,,,0,,2181,116,653,,0,171,146,1297,,1477,,0,7648
2015,88,Melbourne (CBD),,0,0,0,0,0,0,0,,,0,0,0,0,0,,,0,0,56
2015,92,West Melbourne (Residential),0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
2015,95,Melbourne (CBD),308,74,0,,,449,0,11,55,,,0,38,54,0,20,76,0,0,1129
2015,101,West Melbourne (Residential),30,0,0,0,0,,,0,,,88,0,4,,0,0,0,0,0,287
2015,105,Melbourne (CBD),68,0,0,,,1041,0,0,,0,0,0,0,185,,,17,,0,1424
2015,111,West Melbourne (Residential),,,0,,0,,0,,0,0,0,0,9,13,,0,,,,173
2015,113,Melbourne (CBD),146,,0,,0,0,,0,,0,15,0,6,0,0,,784,7,,1077
2015,114,Melbourne (CBD),252,0,0,,55,,0,0,0,0,0,0,,,0,0,90,0,,483
2015,115,Melbourne (CBD),108,,0,,,203,0,,0,,0,0,,,0,60,75,,0,1926
2015,131,Docklands,245,0,0,,,0,0,,,,0,0,12,,3599,,,,0,4370
2015,204,Carlton,,0,0,0,0,108,0,0,0,0,0,0,,0,0,0,0,0,0,137
2015,205,Carlton,21,0,0,,0,,0,0,906,0,0,0,,0,0,0,,0,0,1076
2015,209,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2015,211,Carlton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,
2015,216,Carlton,37,0,0,0,0,0,0,,0,0,,0,47,,0,,32,0,,145
2015,218,Carlton,254,18,0,19,,,0,28,29,,,0,59,93,0,7,73,0,0,616
2015,219,Carlton,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,42
2015,222,Carlton,0,0,0,,0,0,0,0,,0,0,0,0,0,,0,,0,0,23
2015,224,Carlton,,0,0,0,0,0,0,,8,0,80,0,,31,0,,11,0,0,170
2015,227,Carlton,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,230,Carlton,,,0,,0,0,0,0,,0,0,0,4,0,0,0,,0,,23
2015,231,Carlton,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2015,237,Carlton,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2015,238,Carlton,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,
2015,239,Carlton,21,0,0,0,0,,0,,62,,0,0,,87,0,0,,0,,485
2015,240,Carlton,21,0,0,0,0,730,0,0,,0,0,0,0,,0,0,0,0,0,761
2015,242,Carlton,58,0,0,,0,517,0,,,,0,0,0,59,0,,0,0,0,649
2015,243,Carlton,107,0,,0,,234,0,0,14,0,,0,,,0,0,,0,,492
2015,249,Carlton,0,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2
2015,252,Carlton,187,,0,0,7,,,9,13,,,0,24,44,0,,13,0,,328
2015,254,Carlton,68,,0,0,,,0,,33,,0,0,99,34,,0,,,0,317
2015,263,Carlton,,0,0,0,,0,0,0,,0,0,0,311,44,,,15,0,,846
2015,266,Carlton,28,0,0,0,0,688,0,0,0,,,0,,35,0,0,0,0,0,772
2015,302,North Melbourne,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,
2015,308,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,310,North Melbourne,,0,0,0,0,0,0,0,0,0,62,0,0,13,0,0,,0,,99
2015,311,North Melbourne,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2015,313,North Melbourne,0,0,0,0,,0,,0,0,0,,0,0,,0,0,0,0,0,146
2015,316,North Melbourne,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2015,317,North Melbourne,,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,,0,38
2015,319,North Melbourne,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,141
2015,320,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,324,North Melbourne,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,327,North Melbourne,,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,0,0,21
2015,330,North Melbourne,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,
2015,333,North Melbourne,,0,0,0,0,0,0,0,,,0,0,8,37,0,,9,0,,173
2015,334,North Melbourne,,0,0,0,0,0,0,,12,0,,0,,37,0,0,,,,148
2015,338,North Melbourne,,0,0,0,,0,0,0,0,0,54,0,,0,0,0,0,0,0,70
2015,340,North Melbourne,,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,0,,18
2015,342,North Melbourne,0,0,0,0,,,0,0,0,0,,0,,24,,0,14,0,,80
2015,343,North Melbourne,0,0,0,,,,0,0,,0,,0,,12,,0,,0,,125
2015,344,North Melbourne,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,108
2015,346,North Melbourne,34,0,0,0,,0,0,,,0,,0,14,5,0,,22,,0,105
2015,353,North Melbourne,27,0,0,0,0,,0,0,133,0,,0,,,0,0,,0,0,216
2015,356,North Melbourne,10,,0,0,,,0,,0,,7,0,12,,,0,27,0,,127
2015,357,North Melbourne,13,0,0,0,,49,0,,66,0,,0,133,62,0,,,,,398
2015,358,North Melbourne,23,0,0,0,0,0,0,0,0,0,,0,15,,0,0,9,19,0,376
2015,365,North Melbourne,0,,0,,0,0,0,0,0,0,0,0,0,47,0,0,,0,0,61
2015,375,North Melbourne,45,0,0,0,,,0,,,0,0,0,47,62,,0,0,0,,271
2015,405,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,
2015,408,West Melbourne (Residential),0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,411,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,422,West Melbourne (Residential),0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,
2015,435,West Melbourne (Residential),34,0,0,0,0,0,0,0,,,,0,12,0,0,0,30,0,0,92
2015,438,West Melbourne (Residential),,0,0,0,0,0,,0,0,,0,0,0,,0,0,0,,,45
2015,439,West Melbourne (Residential),,0,0,0,0,,,,0,0,0,0,35,72,0,0,,,,170
2015,441,West Melbourne (Residential),,0,0,0,0,0,0,0,0,0,,0,,0,0,0,,,0,161
2015,502,West Melbourne (Industrial),,0,0,0,0,0,56,0,0,,,0,0,0,0,,,136,195,443
2015,506,North Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5
2015,508,Kensington,0,,0,,,,0,0,0,0,32,0,0,11,,0,0,0,47,108
2015,515,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,520,Kensington,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,12
2015,528,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,531,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,532,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,533,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,534,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,536,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,539,Kensington,0,,0,2,,0,0,0,0,0,106,0,,0,0,,0,,0,309
2015,540,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,543,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,544,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,547,Kensington,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2015,554,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,555,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,557,Kensington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,561,Kensington,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2015,602,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
2015,607,East Melbourne,50,,0,0,0,,0,,158,0,,,301,79,0,,,,0,692
2015,608,East Melbourne,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2015,609,East Melbourne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,610,East Melbourne,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
