id,data_upd_at,pv_last_wk,pv_last_mth,pv_total,download_count,log_time
dyqx-cfn5,2021-11-02 22:16:33+00:00,7,40,3379,650,2021-12-08 19:00:15.426136
6fzs-45an,2014-05-02 03:02:11+00:00,4,14,3337,1924,2021-12-08 19:00:15.426136
pih2-628i,2017-03-02 03:34:39+00:00,3,15,3320,1372,2021-12-08 19:00:15.426136
2eyd-p5ws,2015-05-07 06:20:43+00:00,0,2,3260,2777,2021-12-08 19:00:15.426136
ck33-yh8z,,18,78,3253,5013334,2021-12-08 19:00:15.426136
wqka-kyhz,,7,27,3102,1820910,2021-12-08 19:00:15.426136
ss79-v558,,20,73,3056,1647126,2021-12-08 19:00:15.426136
k64i-2xff,2015-01-20 23:24:00+00:00,1,10,2965,1377,2021-12-08 19:00:15.426136
g48j-sdah,,1,7,2908,1954,2021-12-08 19:00:15.426136
su97-b2at,2020-07-05 16:23:59+00:00,4,17,2875,75490,2021-12-08 19:00:15.426136
jzfa-q3k3,2021-09-27 16:32:26+00:00,8,23,2848,3404400,2021-12-08 19:00:15.426136
h4ih-tzqs,2021-08-23 16:50:10+00:00,5,18,2816,2816,2021-12-08 19:00:15.426136
24aw-nd3i,2021-08-23 16:00:21+00:00,9,30,2701,709262,2021-12-08 19:00:15.426136
qa5h-sfgh,2018-09-20 05:11:49+00:00,1,10,2616,0,2021-12-08 19:00:15.426136
txcy-uafv,2021-09-30 16:47:56+00:00,7,19,2594,984,2021-12-08 19:00:15.426136
wwkr-v8s7,2018-03-02 03:21:33+00:00,8,40,2587,1813,2021-12-08 19:00:15.426136
a945-pqqr,2017-05-19 03:25:03+00:00,2,10,2537,1285,2021-12-08 19:00:15.426136
vesm-c7r2,2021-11-02 22:13:48+00:00,1,26,2350,760,2021-12-08 19:00:15.426136
4id4-tydi,2019-02-14 05:10:58+00:00,2,23,2349,1078,2021-12-08 19:00:15.426136
d34a-re98,2018-02-22 23:37:02+00:00,15,37,2306,1399,2021-12-08 19:00:15.426136
mxsp-c8nh,2019-02-19 05:58:26+00:00,1,2,2302,1140,2021-12-08 19:00:15.426136
ht4h-vqbu,2016-11-09 04:18:08+00:00,1,5,2287,2889,2021-12-08 19:00:15.426136
tqjk-32d9,,4,19,2277,1608,2021-12-08 19:00:15.426136
rm92-h5tq,2021-11-02 22:25:14+00:00,11,31,2208,568,2021-12-08 19:00:15.426136
axts-5eu4,2015-01-20 23:50:04+00:00,1,3,2195,1631,2021-12-08 19:00:15.426136
7pgd-bdf2,2020-04-14 00:10:03+00:00,6,61,2195,237,2021-12-08 19:00:15.426136
be3i-empa,2021-11-02 22:05:44+00:00,2,11,2178,257,2021-12-08 19:00:15.426136
dj7e-rdx9,2019-04-17 08:02:55+00:00,5,16,2160,1508,2021-12-08 19:00:15.426136
x69f-uxmj,2017-05-12 05:58:01+00:00,4,17,2135,1622,2021-12-08 19:00:15.426136
rwbd-626w,2021-08-23 16:47:08+00:00,7,22,2030,1726860,2021-12-08 19:00:15.426136
vrwc-rwgm,2018-10-15 03:54:32+00:00,5,20,2019,1253,2021-12-08 19:00:15.426136
qnju-it8g,2021-11-02 22:38:03+00:00,5,22,2016,456,2021-12-08 19:00:15.426136
4n3a-s6rn,2020-06-01 08:35:48+00:00,5,36,2002,282,2021-12-08 19:00:15.426136
nyr3-sees,2019-09-12 05:00:14+00:00,5,20,1997,375,2021-12-08 19:00:15.426136
n6sz-6nb6,,3,16,1966,5564262,2021-12-08 19:00:15.426136
nmnx-3ct3,,1,5,1910,4551653,2021-12-08 19:00:15.426136
e63d-rbu7,2019-01-14 00:47:27+00:00,2,4,1908,2764,2021-12-08 19:00:15.426136
6yxs-smdz,,1,10,1881,3135136,2021-12-08 19:00:15.426136
dmpt-2xdw,2021-08-23 16:45:41+00:00,1,7,1877,5049596,2021-12-08 19:00:15.426136
mayw-9gb5,2021-11-02 22:49:34+00:00,4,13,1870,443,2021-12-08 19:00:15.426136
n9ie-cp6t,2018-10-12 00:40:22+00:00,4,8,1847,1033,2021-12-08 19:00:15.426136
dh3m-ckxm,,1,19,1772,6644363,2021-12-08 19:00:15.426136
v9mu-dvfu,2019-03-18 04:50:39+00:00,0,5,1747,931,2021-12-08 19:00:15.426136
mgqj-necz,2020-03-05 03:52:54+00:00,15,37,1741,540,2021-12-08 19:00:15.426136
irqv-hjr4,2021-12-08 07:30:13+00:00,7,31,1687,206,2021-12-08 19:00:15.426136
3v7r-q3ds,2015-04-28 07:22:49+00:00,3,10,1675,1617,2021-12-08 19:00:15.426136
md5d-vpap,2021-11-02 22:32:26+00:00,7,21,1642,301,2021-12-08 19:00:15.426136
3bxw-t8fk,2019-02-06 04:34:39+00:00,1,9,1634,727,2021-12-08 19:00:15.426136
uyp8-7ii8,2019-03-18 03:17:17+00:00,6,13,1633,919,2021-12-08 19:00:15.426136
ambt-72qg,2018-03-02 04:10:30+00:00,6,24,1627,927,2021-12-08 19:00:15.426136
4j42-79hg,2021-08-23 16:00:54+00:00,0,5,1610,1062,2021-12-08 19:00:15.426136
hg8j-vcww,,1,2,1606,8649,2021-12-08 19:00:15.426136
g9am-cna5,2021-11-02 22:29:27+00:00,5,12,1595,424,2021-12-08 19:00:15.426136
psq9-yz4x,2021-09-28 16:39:09+00:00,6,30,1588,1098,2021-12-08 19:00:15.426136
2x87-fe4u,2014-05-02 04:25:14+00:00,0,5,1491,1367,2021-12-08 19:00:15.426136
wcd7-bvh4,2021-11-18 00:49:27+00:00,7,28,1474,1622,2021-12-08 19:00:15.426136
grmi-2ew3,2021-09-30 16:40:19+00:00,3,9,1435,2280595,2021-12-08 19:00:15.426136
47ai-9yup,2017-05-18 04:25:26+00:00,0,5,1416,1048,2021-12-08 19:00:15.426136
jsun-ttri,2021-11-02 22:39:47+00:00,4,10,1403,850,2021-12-08 19:00:15.426136
uqhf-q5h7,2014-05-02 02:40:39+00:00,2,10,1374,1655,2021-12-08 19:00:15.426136
rdi4-j8zh,2021-09-30 16:44:14+00:00,1,14,1366,4588,2021-12-08 19:00:15.426136
sex6-6426,2018-02-22 03:19:28+00:00,4,17,1366,2885,2021-12-08 19:00:15.426136
mi2q-4527,2021-11-02 22:40:43+00:00,3,15,1335,1047,2021-12-08 19:00:15.426136
6cxw-5y4y,2019-01-09 03:20:29+00:00,2,6,1330,867,2021-12-08 19:00:15.426136
ew6k-chz4,2017-05-19 01:57:49+00:00,3,6,1296,1209,2021-12-08 19:00:15.426136
55up-8nwa,2015-05-07 06:30:36+00:00,2,4,1291,1258,2021-12-08 19:00:15.426136
vzb2-a2kz,2021-08-23 16:46:03+00:00,4,11,1279,1699963,2021-12-08 19:00:15.426136
84bf-dihi,,1,2,1264,4851824,2021-12-08 19:00:15.426136
q3ni-rkmu,2021-06-28 01:55:48+00:00,3,17,1243,143,2021-12-08 19:00:15.426136
r6ug-jmg3,2017-05-12 06:07:26+00:00,4,10,1233,1291,2021-12-08 19:00:15.426136
arvc-7u8d,2021-11-02 22:25:14+00:00,2,7,1184,212,2021-12-08 19:00:15.426136
rhc3-j4bg,2017-05-04 05:47:33+00:00,2,4,1170,16103,2021-12-08 19:00:15.426136
tq3k-d7n7,2019-12-01 21:31:05+00:00,1,5,1169,280,2021-12-08 19:00:15.426136
fzjr-9nrn,2021-09-30 17:21:58+00:00,5,17,1167,738,2021-12-08 19:00:15.426136
rpdm-je7s,,2,10,1167,4808644,2021-12-08 19:00:15.426136
9hjf-8i2d,2021-11-02 22:19:04+00:00,0,19,1148,298,2021-12-08 19:00:15.426136
kmtd-nvqr,2018-05-08 00:04:44+00:00,2,8,1135,1039,2021-12-08 19:00:15.426136
23k2-cnm2,2021-08-23 16:47:45+00:00,1,4,1109,1502235,2021-12-08 19:00:15.426136
w2pi-36nk,2021-11-02 22:16:33+00:00,3,8,1077,208,2021-12-08 19:00:15.426136
nw38-8y7g,2021-11-02 22:40:43+00:00,3,14,1055,203,2021-12-08 19:00:15.426136
xgce-vkbh,,10,19,1046,3150728,2021-12-08 19:00:15.426136
inah-t6kx,2021-05-21 03:37:13+00:00,2,11,1029,775,2021-12-08 19:00:15.426136
2ph9-es73,2015-05-07 06:48:07+00:00,0,2,1027,1318,2021-12-08 19:00:15.426136
a52j-vb2e,2018-09-27 05:08:46+00:00,2,14,1018,719,2021-12-08 19:00:15.426136
g8gz-fuiv,2018-10-25 00:50:36+00:00,3,15,1015,853,2021-12-08 19:00:15.426136
74id-aqj9,2018-09-04 21:55:19+00:00,3,18,1012,734,2021-12-08 19:00:15.426136
4spx-8bh5,2021-08-23 16:03:50+00:00,2,12,992,1045,2021-12-08 19:00:15.426136
fyes-zqbt,2017-04-04 03:40:26+00:00,1,5,962,295872,2021-12-08 19:00:15.426136
6rkf-zake,2019-02-19 23:04:54+00:00,1,4,949,679,2021-12-08 19:00:15.426136
96gt-j9ix,2021-09-30 16:45:01+00:00,2,6,947,2229339,2021-12-08 19:00:15.426136
5dx2-u4mf,2021-09-22 16:50:01+00:00,6,15,945,979,2021-12-08 19:00:15.426136
gyfq-h9jk,2018-09-27 05:03:00+00:00,1,18,925,668,2021-12-08 19:00:15.426136
v4zv-yqtp,2021-08-23 16:38:17+00:00,3,12,909,1124,2021-12-08 19:00:15.426136
svux-bada,,1,3,896,5415168,2021-12-08 19:00:15.426136
xmnz-a7qy,,1,2,896,17606,2021-12-08 19:00:15.426136
x4k3-uj4j,2020-12-15 04:38:19+00:00,7,25,895,99,2021-12-08 19:00:15.426136
5kg2-fg9r,2015-05-14 01:22:49+00:00,0,2,884,1215,2021-12-08 19:00:15.426136
th7x-7gv7,2021-05-26 04:57:50+00:00,19,98,870,51,2021-12-08 19:00:15.426136
bevb-vgiu,2015-10-16 05:28:52+00:00,1,2,856,1217,2021-12-08 19:00:15.426136
pyua-izk6,2017-04-04 03:56:11+00:00,2,2,846,40917,2021-12-08 19:00:15.426136
99qa-f55d,2016-10-24 02:40:38+00:00,1,2,804,1305,2021-12-08 19:00:15.426136
reaf-a4my,2021-11-02 22:29:27+00:00,3,8,793,162,2021-12-08 19:00:15.426136
55z9-zqzu,2021-08-23 16:15:10+00:00,1,10,784,1020,2021-12-08 19:00:15.426136
c2cr-5q87,2017-07-28 06:40:41+00:00,1,3,774,1667,2021-12-08 19:00:15.426136
awcz-wi9e,2015-05-07 06:34:45+00:00,2,3,739,2060,2021-12-08 19:00:15.426136
nnx5-w29b,2015-05-07 07:36:31+00:00,1,6,736,1336,2021-12-08 19:00:15.426136
xfa5-gt4u,2018-09-27 02:44:06+00:00,0,3,728,731,2021-12-08 19:00:15.426136
cawe-uats,2017-05-22 05:41:43+00:00,1,3,713,964,2021-12-08 19:00:15.426136
9usq-v437,2015-10-16 05:49:34+00:00,2,3,713,1063,2021-12-08 19:00:15.426136
t6hb-9uf2,2019-04-16 11:26:16+00:00,0,3,704,1764,2021-12-08 19:00:15.426136
gquc-eex2,2018-08-21 22:09:34+00:00,1,3,703,905,2021-12-08 19:00:15.426136
vkxi-k7ps,2019-04-09 06:20:02+00:00,0,2,700,1052,2021-12-08 19:00:15.426136
gznb-6fq3,2021-11-02 22:39:47+00:00,2,8,697,127,2021-12-08 19:00:15.426136
npd7-23gm,2017-05-03 06:17:56+00:00,3,4,686,944,2021-12-08 19:00:15.426136
nug6-empf,2021-11-02 22:51:36+00:00,8,21,682,88,2021-12-08 19:00:15.426136
wdtk-npar,2021-11-02 22:13:48+00:00,2,7,681,322,2021-12-08 19:00:15.426136
apua-t2tb,2019-04-17 02:11:07+00:00,2,7,679,1416,2021-12-08 19:00:15.426136
rsgn-pgkc,2018-09-27 05:14:42+00:00,0,5,674,844,2021-12-08 19:00:15.426136
fthi-zajy,2016-11-21 04:11:12+00:00,2,8,648,1073,2021-12-08 19:00:15.426136
5532-ig9r,2020-04-02 20:11:40+00:00,1,23,614,88,2021-12-08 19:00:15.426136
mv4n-8k4v,2021-12-08 07:31:33+00:00,6,22,599,34,2021-12-08 19:00:15.426136
7je2-yydd,2021-11-02 22:19:04+00:00,9,16,597,119,2021-12-08 19:00:15.426136
rqdu-ieaj,2017-04-27 03:22:55+00:00,0,3,596,639351,2021-12-08 19:00:15.426136
s7e6-a6bm,2017-04-19 03:05:52+00:00,2,6,588,40664,2021-12-08 19:00:15.426136
necc-34pz,2017-05-12 06:23:24+00:00,1,2,572,1004,2021-12-08 19:00:15.426136
wxa3-hxd3,2021-11-02 22:51:36+00:00,2,13,567,159,2021-12-08 19:00:15.426136
ue3p-kdsu,2017-08-07 05:36:15+00:00,1,3,558,627,2021-12-08 19:00:15.426136
8c5t-6gxs,2017-05-12 06:23:24+00:00,1,1,550,889,2021-12-08 19:00:15.426136
pkqa-bdit,2015-05-07 06:27:15+00:00,1,10,540,1171,2021-12-08 19:00:15.426136
nzkf-kgud,2015-05-07 06:40:06+00:00,1,2,540,1184,2021-12-08 19:00:15.426136
7nkv-ni4n,2021-11-02 22:38:58+00:00,4,16,531,103,2021-12-08 19:00:15.426136
kv9p-crx6,2017-05-04 05:55:17+00:00,1,1,531,594,2021-12-08 19:00:15.426136
hfxu-z5ii,2018-09-27 02:59:26+00:00,1,5,526,636,2021-12-08 19:00:15.426136
u3gs-y2xi,2018-09-27 00:55:08+00:00,1,3,512,644,2021-12-08 19:00:15.426136
vbe9-m4tk,2019-04-11 04:33:05+00:00,0,2,509,1280,2021-12-08 19:00:15.426136
75qa-syb4,2017-04-04 03:53:05+00:00,1,1,496,894,2021-12-08 19:00:15.426136
xy7t-cwm2,2017-04-04 03:55:01+00:00,2,4,479,880407,2021-12-08 19:00:15.426136
q67c-6wjt,2021-11-02 22:44:13+00:00,4,7,473,76,2021-12-08 19:00:15.426136
625k-qaqp,2019-11-12 01:58:45+00:00,2,8,450,0,2021-12-08 19:00:15.426136
7jq6-k9kf,2019-04-16 03:19:33+00:00,1,10,441,1237,2021-12-08 19:00:15.426136
krg7-hmyt,2021-08-11 02:53:57+00:00,8,33,425,28,2021-12-08 19:00:15.426136
2b75-x6et,2021-11-02 22:38:58+00:00,3,5,417,267,2021-12-08 19:00:15.426136
w8cz-guri,2015-05-07 06:42:26+00:00,0,2,404,1214,2021-12-08 19:00:15.426136
hpzc-vi8m,2021-08-23 16:37:29+00:00,1,3,395,726,2021-12-08 19:00:15.426136
7kjb-25ry,2017-05-04 05:48:40+00:00,1,1,368,1043,2021-12-08 19:00:15.426136
jwq3-hkg3,2017-05-12 06:23:28+00:00,1,2,358,860,2021-12-08 19:00:15.426136
cm7k-9aj4,2021-08-26 16:01:11+00:00,1,5,352,1068,2021-12-08 19:00:15.426136
a9sc-9jxz,2021-11-02 22:44:13+00:00,4,11,348,220,2021-12-08 19:00:15.426136
hfm2-46au,2017-04-19 03:08:02+00:00,1,1,343,537596,2021-12-08 19:00:15.426136
erbg-hj42,2017-04-19 03:09:39+00:00,1,2,331,526304,2021-12-08 19:00:15.426136
dxvp-runr,2021-12-08 02:09:24+00:00,4,8,323,31,2021-12-08 19:00:15.426136
fsfa-5ye5,2017-04-19 03:11:15+00:00,1,1,321,670,2021-12-08 19:00:15.426136
n57n-9wqc,2015-05-07 06:38:30+00:00,1,2,312,1166,2021-12-08 19:00:15.426136
y7km-5r6f,2020-12-15 04:38:24+00:00,2,7,310,111,2021-12-08 19:00:15.426136
m8kf-ur3f,2017-05-12 06:13:42+00:00,2,3,267,788,2021-12-08 19:00:15.426136
mcf9-snjr,2017-05-12 06:20:10+00:00,1,2,236,832,2021-12-08 19:00:15.426136
hisn-tyup,2017-05-12 06:23:18+00:00,1,2,226,850,2021-12-08 19:00:15.426136
sp4r-xphj,2021-08-12 06:45:16+00:00,19,78,171,22,2021-12-08 19:00:15.426136
73qa-862u,2021-08-12 07:19:52+00:00,6,30,70,15,2021-12-08 19:00:15.426136
jizx-9ayp,2021-08-12 07:01:29+00:00,9,19,63,11,2021-12-08 19:00:15.426136
ssm6-4b38,2021-08-12 07:27:00+00:00,6,13,48,7,2021-12-08 19:00:15.426136
b2ak-trbp,2021-12-07 06:25:07+00:00,96,442,74105,8852,2021-12-09 19:00:15.296934
y79a-us3f,,7,28,66921,3178,2021-12-09 19:00:15.296934
fp38-wiyy,2021-09-30 16:06:54+00:00,45,219,39987,6401,2021-12-09 19:00:15.296934
vh2v-4nfs,2021-12-09 07:58:26+00:00,155,676,39038,12092525,2021-12-09 19:00:15.296934
7q9g-yyvg,2018-03-02 01:46:14+00:00,123,534,32459,1849,2021-12-09 19:00:15.296934
i8px-csib,2017-05-12 05:48:58+00:00,171,825,30945,3353,2021-12-09 19:00:15.296934
crvt-b4kt,2021-08-23 16:04:33+00:00,274,753,25911,39776,2021-12-09 19:00:15.296934
xt2y-tnn9,2021-11-02 22:16:33+00:00,26,238,24808,16183,2021-12-09 19:00:15.296934
gh7s-qda8,2021-11-29 05:58:42+00:00,37,169,23530,6269,2021-12-09 19:00:15.296934
r5bg-2hj8,2020-09-22 05:30:26+00:00,113,615,20687,2630,2021-12-09 19:00:15.296934
pmhb-s6pn,2021-11-02 22:05:44+00:00,60,261,19716,3362,2021-12-09 19:00:15.296934
ntht-5rk7,2021-09-14 16:04:00+00:00,91,352,18163,609480,2021-12-09 19:00:15.296934
qe9w-cym8,,10,56,17038,127163,2021-12-09 19:00:15.296934
ez6b-syvw,2015-06-15 05:55:16+00:00,14,95,14244,3521,2021-12-09 19:00:15.296934
def8-4wbt,2021-09-30 00:09:06+00:00,25,119,13927,1007540,2021-12-09 19:00:15.296934
8fgn-5q6t,2021-08-13 16:53:00+00:00,10,42,13290,2272,2021-12-09 19:00:15.296934
e56b-j9mj,2021-09-23 16:08:47+00:00,42,207,13167,2212262,2021-12-09 19:00:15.296934
67fb-mvax,2017-05-12 05:53:17+00:00,69,269,11557,1291,2021-12-09 19:00:15.296934
a7rp-xtya,2021-09-30 16:46:36+00:00,53,264,11534,163068,2021-12-09 19:00:15.296934
44kh-ty54,2021-11-02 22:25:14+00:00,16,134,10686,2010,2021-12-09 19:00:15.296934
j5vt-ppat,2017-04-06 05:48:40+00:00,27,70,10524,3234,2021-12-09 19:00:15.296934
krh5-hhjn,2021-11-02 22:29:27+00:00,16,57,10094,1583,2021-12-09 19:00:15.296934
bs7n-5veh,2021-11-02 22:13:48+00:00,10,45,10035,2275,2021-12-09 19:00:15.296934
aia8-ryiq,2021-03-18 04:20:13+00:00,30,111,9668,3197896,2021-12-09 19:00:15.296934
2dqj-9ydd,2018-08-17 04:41:48+00:00,25,151,9583,0,2021-12-09 19:00:15.296934
t3zn-qgfx,,28,102,8761,3474376,2021-12-09 19:00:15.296934
mq3i-cbxd,2015-05-12 06:33:58+00:00,1,12,8593,3574,2021-12-09 19:00:15.296934
xzxc-g5i9,2015-01-20 23:37:21+00:00,0,9,8111,1593,2021-12-09 19:00:15.296934
d6mv-s43h,2021-12-09 07:47:21+00:00,8,69,7959,21228,2021-12-09 19:00:15.296934
pv8y-ihee,2017-07-28 07:03:49+00:00,13,57,7932,160697,2021-12-09 19:00:15.296934
h57g-5234,2021-09-21 16:44:14+00:00,25,155,7650,2203,2021-12-09 19:00:15.296934
gei8-3w86,,14,60,7349,7362378,2021-12-09 19:00:15.296934
d5tb-r7a6,2018-08-17 03:10:01+00:00,25,152,7337,0,2021-12-09 19:00:15.296934
mffi-m9yn,2021-11-02 22:19:04+00:00,26,104,7053,2772,2021-12-09 19:00:15.296934
qksr-hqee,2017-07-28 06:53:42+00:00,8,41,6985,1865,2021-12-09 19:00:15.296934
3927-sgfc,2015-11-09 05:22:47+00:00,2,23,6249,476709,2021-12-09 19:00:15.296934
u9sa-j86i,2019-04-18 02:42:21+00:00,2,54,6241,1426,2021-12-09 19:00:15.296934
b36j-kiy4,2021-11-02 22:38:03+00:00,10,31,6215,2854,2021-12-09 19:00:15.296934
m7yp-p495,,55,202,5968,13530346,2021-12-09 19:00:15.296934
pq2z-35fu,2019-10-07 02:22:25+00:00,17,61,5894,1209,2021-12-09 19:00:15.296934
mgkp-67ad,2018-02-12 03:47:12+00:00,30,114,5560,721680,2021-12-09 19:00:15.296934
cwpe-ugri,2019-11-10 23:49:52+00:00,43,197,5420,0,2021-12-09 19:00:15.296934
234q-gg83,2021-11-02 22:49:34+00:00,3,17,5322,1547,2021-12-09 19:00:15.296934
e6er-4cb3,2016-02-09 03:54:32+00:00,3,17,5172,1565,2021-12-09 19:00:15.296934
s8dq-xd4g,,15,23,5053,2971982,2021-12-09 19:00:15.296934
qabw-suvb,2021-11-02 22:05:44+00:00,15,60,4953,899,2021-12-09 19:00:15.296934
c3gt-hrz6,2021-11-02 22:32:26+00:00,2,14,4909,2679,2021-12-09 19:00:15.296934
gh9v-yqwz,2020-06-25 01:57:53+00:00,5,32,4881,1935,2021-12-09 19:00:15.296934
9mdh-8yau,2021-09-23 16:45:49+00:00,14,38,4647,7206912,2021-12-09 19:00:15.296934
3bff-vaa5,2016-05-10 04:25:02+00:00,53,223,4439,11802,2021-12-09 19:00:15.296934
jtcb-iab6,2015-04-28 06:25:46+00:00,5,13,4326,1773,2021-12-09 19:00:15.296934
khvg-gtaq,2017-05-31 00:33:10+00:00,4,15,4313,1554,2021-12-09 19:00:15.296934
j4qc-4tib,2021-08-23 16:02:40+00:00,19,79,4252,1144,2021-12-09 19:00:15.296934
2x56-ai8r,2021-09-23 16:47:48+00:00,16,102,4165,9808179,2021-12-09 19:00:15.296934
u4vh-84j8,2021-12-09 07:30:17+00:00,24,140,3970,473,2021-12-09 19:00:15.296934
5nb5-w7hq,2021-08-13 16:54:24+00:00,8,36,3959,2903,2021-12-09 19:00:15.296934
8wi9-ysz4,2019-01-24 00:57:42+00:00,12,51,3953,0,2021-12-09 19:00:15.296934
rpt3-2axt,,13,36,3866,7813,2021-12-09 19:00:15.296934
ru3z-44we,2021-09-30 16:07:52+00:00,12,41,3618,2555,2021-12-09 19:00:15.296934
vdsi-4gtj,2021-09-23 16:01:43+00:00,10,32,3499,2397,2021-12-09 19:00:15.296934
dyqx-cfn5,2021-11-02 22:16:33+00:00,5,41,3380,651,2021-12-09 19:00:15.296934
6fzs-45an,2014-05-02 03:02:11+00:00,4,15,3338,1924,2021-12-09 19:00:15.296934
pih2-628i,2017-03-02 03:34:39+00:00,3,15,3320,1372,2021-12-09 19:00:15.296934
2eyd-p5ws,2015-05-07 06:20:43+00:00,0,2,3260,2777,2021-12-09 19:00:15.296934
ck33-yh8z,,19,77,3255,5013334,2021-12-09 19:00:15.296934
wqka-kyhz,,7,26,3102,1820910,2021-12-09 19:00:15.296934
ss79-v558,,23,75,3061,1647126,2021-12-09 19:00:15.296934
k64i-2xff,2015-01-20 23:24:00+00:00,1,10,2965,1377,2021-12-09 19:00:15.296934
g48j-sdah,,1,6,2908,1954,2021-12-09 19:00:15.296934
su97-b2at,2020-07-05 16:23:59+00:00,4,18,2876,75490,2021-12-09 19:00:15.296934
jzfa-q3k3,2021-09-27 16:32:26+00:00,8,22,2848,3404400,2021-12-09 19:00:15.296934
h4ih-tzqs,2021-08-23 16:50:10+00:00,5,13,2816,2816,2021-12-09 19:00:15.296934
24aw-nd3i,2021-08-23 16:00:21+00:00,7,29,2701,709262,2021-12-09 19:00:15.296934
qa5h-sfgh,2018-09-20 05:11:49+00:00,2,10,2617,0,2021-12-09 19:00:15.296934
txcy-uafv,2021-09-30 16:47:56+00:00,6,19,2594,984,2021-12-09 19:00:15.296934
wwkr-v8s7,2018-03-02 03:21:33+00:00,6,39,2587,1813,2021-12-09 19:00:15.296934
a945-pqqr,2017-05-19 03:25:03+00:00,2,11,2538,1285,2021-12-09 19:00:15.296934
vesm-c7r2,2021-11-02 22:13:48+00:00,1,26,2350,760,2021-12-09 19:00:15.296934
4id4-tydi,2019-02-14 05:10:58+00:00,2,23,2349,1078,2021-12-09 19:00:15.296934
d34a-re98,2018-02-22 23:37:02+00:00,15,38,2308,1399,2021-12-09 19:00:15.296934
mxsp-c8nh,2019-02-19 05:58:26+00:00,1,2,2302,1140,2021-12-09 19:00:15.296934
ht4h-vqbu,2016-11-09 04:18:08+00:00,1,4,2287,2889,2021-12-09 19:00:15.296934
tqjk-32d9,,4,20,2278,1608,2021-12-09 19:00:15.296934
rm92-h5tq,2021-11-02 22:25:14+00:00,12,32,2210,568,2021-12-09 19:00:15.296934
7pgd-bdf2,2020-04-14 00:10:03+00:00,6,58,2195,237,2021-12-09 19:00:15.296934
axts-5eu4,2015-01-20 23:50:04+00:00,1,3,2195,1631,2021-12-09 19:00:15.296934
be3i-empa,2021-11-02 22:05:44+00:00,2,11,2178,257,2021-12-09 19:00:15.296934
dj7e-rdx9,2019-04-17 08:02:55+00:00,5,15,2160,1508,2021-12-09 19:00:15.296934
x69f-uxmj,2017-05-12 05:58:01+00:00,6,17,2137,1622,2021-12-09 19:00:15.296934
rwbd-626w,2021-08-23 16:47:08+00:00,8,23,2031,1726860,2021-12-09 19:00:15.296934
vrwc-rwgm,2018-10-15 03:54:32+00:00,5,19,2019,1253,2021-12-09 19:00:15.296934
qnju-it8g,2021-11-02 22:38:03+00:00,6,23,2017,456,2021-12-09 19:00:15.296934
4n3a-s6rn,2020-06-01 08:35:48+00:00,5,30,2002,282,2021-12-09 19:00:15.296934
nyr3-sees,2019-09-12 05:00:14+00:00,5,19,1997,375,2021-12-09 19:00:15.296934
n6sz-6nb6,,2,16,1966,5564262,2021-12-09 19:00:15.296934
nmnx-3ct3,,1,6,1911,4551653,2021-12-09 19:00:15.296934
e63d-rbu7,2019-01-14 00:47:27+00:00,2,3,1908,2764,2021-12-09 19:00:15.296934
6yxs-smdz,,1,8,1881,3135136,2021-12-09 19:00:15.296934
dmpt-2xdw,2021-08-23 16:45:41+00:00,2,7,1878,5049596,2021-12-09 19:00:15.296934
mayw-9gb5,2021-11-02 22:49:34+00:00,2,13,1870,443,2021-12-09 19:00:15.296934
n9ie-cp6t,2018-10-12 00:40:22+00:00,4,9,1848,1033,2021-12-09 19:00:15.296934
dh3m-ckxm,,1,19,1772,6644363,2021-12-09 19:00:15.296934
v9mu-dvfu,2019-03-18 04:50:39+00:00,1,6,1748,931,2021-12-09 19:00:15.296934
mgqj-necz,2020-03-05 03:52:54+00:00,15,38,1742,540,2021-12-09 19:00:15.296934
irqv-hjr4,2021-12-09 07:30:13+00:00,7,26,1687,206,2021-12-09 19:00:15.296934
3v7r-q3ds,2015-04-28 07:22:49+00:00,3,10,1675,1617,2021-12-09 19:00:15.296934
md5d-vpap,2021-11-02 22:32:26+00:00,5,22,1643,301,2021-12-09 19:00:15.296934
3bxw-t8fk,2019-02-06 04:34:39+00:00,1,9,1634,727,2021-12-09 19:00:15.296934
uyp8-7ii8,2019-03-18 03:17:17+00:00,4,13,1633,919,2021-12-09 19:00:15.296934
ambt-72qg,2018-03-02 04:10:30+00:00,7,22,1628,927,2021-12-09 19:00:15.296934
4j42-79hg,2021-08-23 16:00:54+00:00,0,5,1610,1062,2021-12-09 19:00:15.296934
hg8j-vcww,,1,2,1606,8649,2021-12-09 19:00:15.296934
psq9-yz4x,2021-09-28 16:39:09+00:00,15,34,1597,1099,2021-12-09 19:00:15.296934
g9am-cna5,2021-11-02 22:29:27+00:00,5,12,1595,424,2021-12-09 19:00:15.296934
2x87-fe4u,2014-05-02 04:25:14+00:00,0,5,1491,1367,2021-12-09 19:00:15.296934
wcd7-bvh4,2021-11-18 00:49:27+00:00,6,27,1474,1622,2021-12-09 19:00:15.296934
grmi-2ew3,2021-09-30 16:40:19+00:00,5,10,1437,2280595,2021-12-09 19:00:15.296934
47ai-9yup,2017-05-18 04:25:26+00:00,1,6,1417,1048,2021-12-09 19:00:15.296934
jsun-ttri,2021-11-02 22:39:47+00:00,4,10,1403,850,2021-12-09 19:00:15.296934
uqhf-q5h7,2014-05-02 02:40:39+00:00,2,11,1375,1655,2021-12-09 19:00:15.296934
