pipe_id,installation_year,material,pipe_age,diameter_inches,length_feet,soil_corrosivity,soil_moisture,num_previous_repairs,pressure_psi,zone,failure_probability,risk_score,risk_level,priority_rank,estimated_repair_cost,expected_loss,maintenance_action,urgency_days
PIPE-01504,1986,pvc,38,6,700.2,mildly_corrosive,74.6,2,85.1,commercial,0.691666686915835,69.2,HIGH,2088,31509.0,21794.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04573,1921,ductile_iron,103,4,1644.4,highly_corrosive,42.2,0,41.9,residential,0.6914364623874533,69.1,HIGH,2089,49332.0,34110.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00927,2022,ductile_iron,2,8,376.7,mildly_corrosive,69.9,1,114.3,residential,0.6914356550088878,69.1,HIGH,2090,22602.0,15628.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00885,1984,galvanized_steel,40,16,207.4,moderately_corrosive,31.0,1,115.5,mixed,0.6911124972311063,69.1,HIGH,2091,32354.0,22360.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02982,1965,ductile_iron,59,12,252.8,moderately_corrosive,22.9,0,116.5,residential,0.6909792138900483,69.1,HIGH,2092,22752.0,15721.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02442,1978,concrete,46,6,255.3,moderately_corrosive,14.2,3,83.0,mixed,0.6908505104015803,69.1,HIGH,2093,12637.0,8730.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01545,1998,clay,26,8,1336.3,highly_corrosive,15.6,4,113.5,commercial,0.6908059064542451,69.1,HIGH,2094,120267.0,83081.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04181,1991,pvc,33,20,188.8,corrosive,24.9,0,108.6,industrial,0.6906894412999552,69.1,HIGH,2095,24544.0,16952.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02174,1949,copper,75,8,1984.9,moderately_corrosive,35.5,1,95.3,industrial,0.6906735348485067,69.1,HIGH,2096,180626.0,124754.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01170,1994,ductile_iron,30,10,294.1,corrosive,11.9,1,71.6,residential,0.6906052699242248,69.1,HIGH,2097,22058.0,15233.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02437,1973,pvc,51,12,610.7,moderately_corrosive,86.0,3,44.7,residential,0.6904597544219655,69.0,HIGH,2098,36642.0,25300.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02136,1935,hdpe,89,24,782.0,corrosive,41.8,0,83.8,industrial,0.6904211457135865,69.0,HIGH,2099,106743.0,73698.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03324,1988,concrete,36,6,177.3,corrosive,57.7,1,85.7,residential,0.6902777944390411,69.0,HIGH,2100,7314.0,5049.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00248,1972,clay,52,8,846.9,moderately_corrosive,25.1,0,91.3,mixed,0.6902349648287004,69.0,HIGH,2101,60977.0,42088.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04551,2011,hdpe,13,12,1651.8,corrosive,65.9,1,111.1,residential,0.6897406548854258,69.0,HIGH,2102,86719.0,59814.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03608,1968,ductile_iron,56,8,1922.3,mildly_corrosive,20.0,0,63.3,residential,0.6896975662956283,69.0,HIGH,2103,115338.0,79548.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01843,1936,pvc,88,24,1933.7,moderately_corrosive,75.2,3,37.9,residential,0.6893936930632313,68.9,HIGH,2104,232044.0,159970.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04110,1969,concrete,55,8,1855.4,mildly_corrosive,40.6,0,46.3,mixed,0.6892526343324678,68.9,HIGH,2105,122456.0,84403.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01879,1994,ductile_iron,30,12,1326.0,mildly_corrosive,10.4,3,98.4,residential,0.6885525951650655,68.9,HIGH,2106,119340.0,82172.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00856,1992,ductile_iron,32,8,958.6,non_corrosive,40.8,0,62.6,mixed,0.6884285931918857,68.8,HIGH,2107,69019.0,47515.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02048,1971,steel,53,4,1039.7,moderately_corrosive,62.7,2,57.4,commercial,0.6884061480385215,68.8,HIGH,2108,50685.0,34892.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00378,1997,cast_iron,27,24,1314.7,moderately_corrosive,33.2,2,86.5,residential,0.6881069227955217,68.8,HIGH,2109,295808.0,203548.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01416,2000,hdpe,24,6,971.9,corrosive,38.0,1,49.2,mixed,0.6876789195624412,68.8,HIGH,2110,30615.0,21053.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00357,1993,cast_iron,31,8,127.8,moderately_corrosive,94.6,2,67.3,residential,0.6875677455898194,68.8,HIGH,2111,9585.0,6590.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00985,1992,asbestos_cement,32,10,746.2,mildly_corrosive,38.6,4,71.5,mixed,0.6875594152267759,68.8,HIGH,2112,111930.0,76959.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02151,1992,ductile_iron,32,8,985.0,highly_corrosive,61.5,2,52.1,residential,0.6873251168501964,68.7,HIGH,2113,59100.0,40621.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03766,1948,ductile_iron,76,6,124.7,mildly_corrosive,63.6,0,58.1,residential,0.687184154623766,68.7,HIGH,2114,5612.0,3856.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04679,1981,steel,43,8,1902.2,moderately_corrosive,64.7,4,62.3,mixed,0.6871611778662862,68.7,HIGH,2115,148372.0,101955.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03317,1980,pvc,44,6,1788.3,mildly_corrosive,10.0,1,80.4,residential,0.6871303831357145,68.7,HIGH,2116,53649.0,36864.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04649,2014,copper,10,8,679.6,corrosive,69.4,3,118.8,commercial,0.6871007799282175,68.7,HIGH,2117,71358.0,49030.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00534,1993,concrete,31,30,1316.6,mildly_corrosive,74.5,1,43.3,mixed,0.6867770393519449,68.7,HIGH,2118,325858.0,223792.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00783,1922,ductile_iron,102,8,845.8,moderately_corrosive,79.1,2,64.2,industrial,0.686597651211156,68.7,HIGH,2119,65972.0,45296.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00510,1969,asbestos_cement,55,16,530.7,moderately_corrosive,24.0,0,70.9,residential,0.6865452047440439,68.7,HIGH,2120,106140.0,72870.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00199,1994,hdpe,30,8,1035.2,corrosive,50.0,1,109.7,industrial,0.6865261007033122,68.7,HIGH,2121,47102.0,32337.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00850,2003,concrete,21,10,1979.6,non_corrosive,67.6,0,30.4,commercial,0.6863333687049149,68.6,HIGH,2122,204146.0,140112.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00453,1999,pvc,25,20,1659.8,highly_corrosive,12.7,4,40.8,residential,0.6863172389064948,68.6,HIGH,2123,165980.0,113915.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00903,1995,ductile_iron,29,10,1009.6,moderately_corrosive,25.0,4,116.5,mixed,0.6862049648154037,68.6,HIGH,2124,90864.0,62351.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01048,1988,cast_iron,36,6,229.9,moderately_corrosive,84.8,0,31.5,residential,0.6861950712864497,68.6,HIGH,2125,12932.0,8874.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02594,1974,pvc,50,6,1039.3,non_corrosive,45.1,0,107.5,mixed,0.6859465836244648,68.6,HIGH,2126,37415.0,25665.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03599,1931,pvc,93,6,1311.5,mildly_corrosive,41.6,3,109.3,residential,0.6858923723193867,68.6,HIGH,2127,39345.0,26986.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00784,2006,pvc,18,10,1623.4,highly_corrosive,94.7,1,56.5,commercial,0.6857808342673659,68.6,HIGH,2128,121755.0,83497.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01255,1999,steel,25,8,1900.0,corrosive,55.0,1,63.0,industrial,0.6856729876667438,68.6,HIGH,2129,160550.0,110085.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02673,1956,steel,68,30,1034.1,mildly_corrosive,76.4,2,89.5,residential,0.6855908641090619,68.6,HIGH,2130,252062.0,172811.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01709,1969,concrete,55,8,1083.8,highly_corrosive,30.8,0,87.1,residential,0.6855406915827312,68.6,HIGH,2131,59609.0,40864.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03149,1999,galvanized_steel,25,30,894.5,moderately_corrosive,12.8,1,45.2,residential,0.6853228275409413,68.5,HIGH,2132,218034.0,149424.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04458,2002,cast_iron,22,6,1109.4,highly_corrosive,84.0,4,50.7,commercial,0.6852500908513949,68.5,HIGH,2133,93606.0,64144.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01940,1982,cast_iron,42,10,1636.6,non_corrosive,41.7,0,103.5,commercial,0.6851904402687349,68.5,HIGH,2134,230147.0,157695.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01024,1989,clay,35,6,576.3,corrosive,51.3,1,46.4,residential,0.685148445634642,68.5,HIGH,2135,25933.0,17768.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01421,1972,ductile_iron,52,4,1490.7,moderately_corrosive,22.9,2,76.7,residential,0.6851313728739186,68.5,HIGH,2136,44721.0,30640.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00366,1960,pvc,64,8,1521.0,moderately_corrosive,33.9,1,63.0,residential,0.684896280713522,68.5,HIGH,2137,60840.0,41669.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00735,1970,pvc,54,6,452.3,non_corrosive,54.5,2,93.8,commercial,0.6848926145877245,68.5,HIGH,2138,20354.0,13940.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00233,1953,concrete,71,12,1352.7,mildly_corrosive,36.6,1,80.9,commercial,0.6846524473643801,68.5,HIGH,2139,167397.0,114609.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01981,1936,ductile_iron,88,6,1813.2,corrosive,73.0,1,65.6,residential,0.6846369478244833,68.5,HIGH,2140,81594.0,55862.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02767,1982,pvc,42,6,1202.0,mildly_corrosive,85.3,0,91.7,residential,0.6845229866004487,68.5,HIGH,2141,36060.0,24684.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00439,1983,steel,41,8,597.6,non_corrosive,34.6,0,65.0,commercial,0.6838140752751014,68.4,HIGH,2142,58266.0,39843.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01259,2023,cast_iron,1,8,310.1,corrosive,49.3,0,36.6,residential,0.6836707416363254,68.4,HIGH,2143,23258.0,15901.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04997,1961,cast_iron,63,4,1629.9,mildly_corrosive,44.9,2,36.8,residential,0.6833625558324663,68.3,HIGH,2144,61121.0,41768.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00755,1993,cast_iron,31,16,485.3,non_corrosive,42.2,5,105.5,industrial,0.6831044476604293,68.3,HIGH,2145,94634.0,64645.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00334,1989,cast_iron,35,6,1919.2,moderately_corrosive,89.2,0,40.3,residential,0.6830254982018729,68.3,HIGH,2146,107955.0,73736.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04730,2011,cast_iron,13,8,531.6,corrosive,94.6,0,83.3,commercial,0.6829936330116485,68.3,HIGH,2147,59805.0,40846.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02931,1986,concrete,38,10,375.3,mildly_corrosive,60.4,0,30.5,commercial,0.6828964646585292,68.3,HIGH,2148,38703.0,26430.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03667,1921,copper,103,12,1694.8,mildly_corrosive,87.2,1,88.0,residential,0.6826191560765342,68.3,HIGH,2149,177954.0,121475.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03616,1989,cast_iron,35,12,169.9,highly_corrosive,50.5,1,58.2,commercial,0.6825725927824884,68.3,HIGH,2150,28671.0,19570.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03618,1987,copper,37,16,304.6,corrosive,24.4,0,36.0,residential,0.6825494150419356,68.3,HIGH,2151,42644.0,29107.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00167,1986,ductile_iron,38,8,1892.6,moderately_corrosive,91.7,2,108.4,mixed,0.6823283340321113,68.2,HIGH,2152,136267.0,92979.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03560,1984,pvc,40,12,1169.5,moderately_corrosive,69.7,5,111.8,residential,0.6821605470363465,68.2,HIGH,2153,70170.0,47867.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04009,2018,steel,6,6,1286.4,highly_corrosive,66.7,0,69.6,residential,0.6821551534126724,68.2,HIGH,2154,62712.0,42779.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01603,2021,ductile_iron,3,8,126.6,corrosive,37.7,1,111.5,commercial,0.6818874496866397,68.2,HIGH,2155,11394.0,7769.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01490,2004,pvc,20,10,504.2,highly_corrosive,61.8,1,38.2,residential,0.6816370622240635,68.2,HIGH,2156,25210.0,17184.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03525,1994,cast_iron,30,12,1495.4,corrosive,26.9,3,97.4,commercial,0.6816105979608466,68.2,HIGH,2157,252349.0,172004.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01319,1988,cast_iron,36,8,1781.9,moderately_corrosive,39.2,2,107.4,mixed,0.6815626710800693,68.2,HIGH,2158,160371.0,109303.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03775,1956,steel,68,16,1936.9,moderately_corrosive,74.7,1,62.8,commercial,0.6815479538883754,68.2,HIGH,2159,377696.0,257418.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01097,1978,ductile_iron,46,8,1398.1,highly_corrosive,52.5,2,88.7,industrial,0.681542643041517,68.2,HIGH,2160,109052.0,74324.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04546,1996,galvanized_steel,28,16,1332.5,moderately_corrosive,21.6,2,96.1,industrial,0.6815166031438499,68.2,HIGH,2161,225192.0,153472.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01908,1983,pvc,41,4,148.1,mildly_corrosive,80.1,1,119.3,residential,0.681455125660516,68.1,HIGH,2162,2962.0,2018.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04754,1988,pvc,36,24,499.7,moderately_corrosive,53.3,2,98.2,residential,0.6813143639383604,68.1,HIGH,2163,59964.0,40854.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00494,1994,ductile_iron,30,8,1826.5,corrosive,80.8,0,108.6,mixed,0.6813106125303062,68.1,HIGH,2164,131508.0,89598.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01695,1998,pvc,26,12,1978.0,corrosive,67.0,3,117.2,residential,0.6813070282717669,68.1,HIGH,2165,118680.0,80858.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00884,1981,cast_iron,43,24,1703.3,moderately_corrosive,36.1,1,75.7,residential,0.6806038056263717,68.1,HIGH,2166,383242.0,260836.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04350,2018,steel,6,6,305.7,corrosive,91.5,2,66.3,residential,0.6803049839898646,68.0,HIGH,2167,14903.0,10139.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00615,1968,copper,56,8,1576.2,moderately_corrosive,32.5,0,36.0,mixed,0.6802092081040059,68.0,HIGH,2168,132401.0,90060.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04242,1954,pvc,70,8,1743.7,moderately_corrosive,55.6,3,119.0,residential,0.6801852000436657,68.0,HIGH,2169,69748.0,47442.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03808,1990,pvc,34,12,1488.0,corrosive,24.5,2,51.9,residential,0.680151654698239,68.0,HIGH,2170,89280.0,60724.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02162,1967,steel,57,10,258.9,corrosive,35.4,1,49.1,residential,0.6794747737639883,67.9,HIGH,2171,21036.0,14293.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02654,2023,cast_iron,1,6,1883.7,corrosive,16.1,0,115.5,industrial,0.6793682617895686,67.9,HIGH,2172,137746.0,93580.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03963,2004,cast_iron,20,20,243.4,corrosive,12.5,2,116.3,industrial,0.679237158564004,67.9,HIGH,2173,59329.0,40298.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01738,1961,ductile_iron,63,6,1281.4,non_corrosive,17.0,3,66.1,residential,0.6791017241455914,67.9,HIGH,2174,57663.0,39159.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04069,1982,steel,42,8,866.2,mildly_corrosive,80.4,2,72.8,residential,0.6790398669202746,67.9,HIGH,2175,56303.0,38232.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00212,1950,steel,74,8,816.2,moderately_corrosive,61.6,1,118.0,industrial,0.678598323014764,67.9,HIGH,2176,68969.0,46802.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02165,1986,pvc,38,6,300.7,mildly_corrosive,38.1,1,95.0,residential,0.6784385025682039,67.8,HIGH,2177,9021.0,6120.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03998,1972,pvc,52,16,413.1,mildly_corrosive,30.6,2,52.0,mixed,0.678399036556715,67.8,HIGH,2178,39658.0,26904.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00060,1977,ductile_iron,47,10,1169.1,corrosive,55.2,0,49.5,mixed,0.6783887199803308,67.8,HIGH,2179,105219.0,71379.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00136,2007,ductile_iron,17,20,812.1,moderately_corrosive,20.2,2,37.4,residential,0.6781691219889029,67.8,HIGH,2180,121815.0,82611.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01754,1997,ductile_iron,27,8,551.0,corrosive,54.2,4,94.0,mixed,0.6780170567213442,67.8,HIGH,2181,39672.0,26898.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02772,2017,ductile_iron,7,12,1935.7,corrosive,53.5,1,108.0,mixed,0.6780007718276811,67.8,HIGH,2182,209056.0,141740.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04589,1994,steel,30,12,896.2,corrosive,53.6,3,93.1,residential,0.6777825922088264,67.8,HIGH,2183,87380.0,59225.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04256,1984,steel,40,4,1114.4,moderately_corrosive,91.0,3,112.8,residential,0.677261684568654,67.7,HIGH,2184,36218.0,24529.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03048,1943,pvc,81,20,524.8,moderately_corrosive,27.9,2,58.3,commercial,0.677258097835177,67.7,HIGH,2185,78720.0,53314.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02786,1984,ductile_iron,40,16,912.4,corrosive,93.4,5,54.2,residential,0.6769962632947593,67.7,HIGH,2186,109488.0,74123.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02383,1993,hdpe,31,6,488.2,mildly_corrosive,88.6,2,99.3,residential,0.6765990500574129,67.7,HIGH,2187,12815.0,8671.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04227,2019,pvc,5,30,1300.6,mildly_corrosive,50.0,3,59.9,industrial,0.6764700418615667,67.6,HIGH,2188,253617.0,171564.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03894,2020,pvc,4,10,1906.1,moderately_corrosive,45.6,4,116.9,residential,0.6764654218833488,67.6,HIGH,2189,95305.0,64471.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-01142,1978,pvc,46,8,1555.7,moderately_corrosive,38.5,2,105.2,residential,0.6761290047674859,67.6,HIGH,2190,62228.0,42074.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00786,2006,hdpe,18,6,1416.8,mildly_corrosive,50.3,2,110.6,commercial,0.6757080425781615,67.6,HIGH,2191,55786.0,37695.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00258,1956,steel,68,8,1655.8,corrosive,37.1,1,68.2,residential,0.6755397525551365,67.6,HIGH,2192,107627.0,72706.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03650,1990,clay,34,6,1262.6,mildly_corrosive,52.1,4,79.5,commercial,0.675378552334055,67.5,HIGH,2193,85225.0,57559.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02091,1996,asbestos_cement,28,24,555.3,corrosive,65.1,0,67.4,industrial,0.6752317227342458,67.5,HIGH,2194,216567.0,146233.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00073,1955,cast_iron,69,10,1537.2,corrosive,12.1,1,75.8,residential,0.6750872362451784,67.5,HIGH,2195,144112.0,97288.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04455,2015,copper,9,8,77.9,non_corrosive,78.2,3,114.4,industrial,0.6748391279510461,67.5,HIGH,2196,7089.0,4784.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03041,2023,cast_iron,1,6,1903.3,corrosive,64.4,0,34.9,residential,0.6747663764922915,67.5,HIGH,2197,107061.0,72241.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-03047,1992,pvc,32,4,1169.1,corrosive,61.5,2,99.2,residential,0.6747104881969179,67.5,HIGH,2198,23382.0,15776.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-00803,1985,concrete,39,6,519.3,moderately_corrosive,14.7,1,44.0,commercial,0.674587688036081,67.5,HIGH,2199,32132.0,21676.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-04678,1993,clay,31,6,903.0,mildly_corrosive,72.5,0,78.0,commercial,0.6742124333580204,67.4,HIGH,2200,60952.0,41095.0,URGENT REPAIR - inspect and repair within 90 days,90
PIPE-02937,1999,galvanized_steel,25,10,516.6,highly_corrosive,33.2,2,50.9,commercial,0.6741976623463459,67.4,HIGH,2201,62961.0,42448.0,URGENT REPAIR - inspect and repair within 90 days,90
