pipe_id,source,material,pipe_age,diameter_inches,length_feet,soil_corrosivity,num_previous_repairs,pressure_psi,zone,failure_probability,risk_score,risk_level,priority_rank,repair_cost,expected_loss,action
EPA-01712,EPA_DWINS_Pattern,ductile_iron,46,20,882.9,moderately_corrosive,0,90.6,industrial,0.27407015060836154,27.4,LOW,1403,172166.0,47186.0,Next annual inspection
EPA-00868,EPA_DWINS_Pattern,ductile_iron,73,10,555.5,moderately_corrosive,1,94.1,commercial,0.2738758131614841,27.4,LOW,1404,62494.0,17116.0,Next annual inspection
EPA-00443,EPA_DWINS_Pattern,cast_iron,79,16,1630.5,non_corrosive,4,77.6,mixed,0.2737995948713756,27.4,LOW,1405,293490.0,80357.0,Next annual inspection
EPA-01666,EPA_DWINS_Pattern,clay,52,24,248.8,highly_corrosive,0,99.1,commercial,0.27378802298248084,27.4,LOW,1406,67176.0,18392.0,Next annual inspection
EPA-00871,EPA_DWINS_Pattern,pvc,55,10,1976.6,mildly_corrosive,4,111.1,mixed,0.27375972752833194,27.4,LOW,1407,118596.0,32467.0,Next annual inspection
EPA-01499,EPA_DWINS_Pattern,cast_iron,40,6,328.3,non_corrosive,2,32.8,mixed,0.2732283211381466,27.3,LOW,1408,22160.0,6055.0,Next annual inspection
EPA-00404,EPA_DWINS_Pattern,clay,53,10,258.1,moderately_corrosive,0,68.3,mixed,0.27313993744791903,27.3,LOW,1409,23229.0,6345.0,Next annual inspection
EPA-00320,EPA_DWINS_Pattern,asbestos_cement,86,4,1634.0,mildly_corrosive,4,92.4,industrial,0.2728476421442475,27.3,LOW,1410,106210.0,28979.0,Next annual inspection
EPA-00581,EPA_DWINS_Pattern,hdpe,68,10,830.7,moderately_corrosive,0,57.4,industrial,0.2727210661081921,27.3,LOW,1411,47246.0,12885.0,Next annual inspection
EPA-01416,EPA_DWINS_Pattern,pvc,64,12,1339.7,moderately_corrosive,3,103.0,residential,0.2715473257296594,27.2,LOW,1412,80382.0,21828.0,Next annual inspection
EPA-01347,EPA_DWINS_Pattern,pvc,35,10,325.3,corrosive,2,85.0,mixed,0.27139864967661653,27.1,LOW,1413,19518.0,5297.0,Next annual inspection
EPA-01998,EPA_DWINS_Pattern,galvanized_steel,60,6,298.2,moderately_corrosive,0,114.3,residential,0.2713047533051679,27.1,LOW,1414,14537.0,3944.0,Next annual inspection
EPA-00874,EPA_DWINS_Pattern,asbestos_cement,80,4,70.5,moderately_corrosive,2,37.5,commercial,0.2711981934812253,27.1,LOW,1415,5288.0,1434.0,Next annual inspection
EPA-01399,EPA_DWINS_Pattern,cast_iron,47,10,1877.3,mildly_corrosive,1,45.0,mixed,0.2710211907105027,27.1,LOW,1416,211196.0,57239.0,Next annual inspection
EPA-00408,EPA_DWINS_Pattern,steel,44,24,1248.6,moderately_corrosive,3,106.6,mixed,0.27099230630907883,27.1,LOW,1417,292172.0,79176.0,Next annual inspection
EPA-00348,EPA_DWINS_Pattern,steel,59,10,746.9,highly_corrosive,0,48.9,commercial,0.2700380565410526,27.0,LOW,1418,91028.0,24581.0,Next annual inspection
EPA-01758,EPA_DWINS_Pattern,ductile_iron,77,12,1853.0,corrosive,0,93.7,residential,0.26987838842865364,27.0,LOW,1419,166770.0,45008.0,Next annual inspection
EPA-00826,EPA_DWINS_Pattern,hdpe,47,4,1064.4,highly_corrosive,3,74.2,residential,0.26979899949434494,27.0,LOW,1420,18627.0,5026.0,Next annual inspection
EPA-01919,EPA_DWINS_Pattern,cast_iron,41,16,234.6,moderately_corrosive,3,33.6,commercial,0.26934860343049055,26.9,LOW,1421,52785.0,14218.0,Next annual inspection
EPA-01935,EPA_DWINS_Pattern,cast_iron,39,24,1665.5,moderately_corrosive,1,84.3,residential,0.2683983147174461,26.8,LOW,1422,374738.0,100579.0,Next annual inspection
EPA-01546,EPA_DWINS_Pattern,clay,83,6,836.3,non_corrosive,1,72.4,residential,0.2683692975909265,26.8,LOW,1423,37634.0,10100.0,Next annual inspection
EPA-00841,EPA_DWINS_Pattern,asbestos_cement,60,12,451.7,moderately_corrosive,0,49.8,residential,0.2680679923786824,26.8,LOW,1424,67755.0,18163.0,Next annual inspection
EPA-00044,EPA_DWINS_Pattern,galvanized_steel,51,10,1648.1,mildly_corrosive,1,65.6,commercial,0.2677284724249056,26.8,LOW,1425,200862.0,53776.0,Next annual inspection
EPA-01586,EPA_DWINS_Pattern,asbestos_cement,58,16,1654.4,corrosive,1,88.4,mixed,0.2675349914920561,26.8,LOW,1426,397056.0,106226.0,Next annual inspection
EPA-00410,EPA_DWINS_Pattern,cast_iron,53,16,280.9,moderately_corrosive,0,103.1,industrial,0.26749181573583347,26.7,LOW,1427,54775.0,14652.0,Next annual inspection
EPA-01986,EPA_DWINS_Pattern,ductile_iron,68,12,1520.8,moderately_corrosive,2,81.3,residential,0.26739387205113707,26.7,LOW,1428,136872.0,36599.0,Next annual inspection
EPA-00568,EPA_DWINS_Pattern,pvc,39,4,1583.3,moderately_corrosive,1,42.0,mixed,0.2673508744804349,26.7,LOW,1429,37999.0,10159.0,Next annual inspection
EPA-01953,EPA_DWINS_Pattern,pvc,82,10,644.4,moderately_corrosive,0,115.1,mixed,0.26706062448562684,26.7,LOW,1430,38664.0,10326.0,Next annual inspection
EPA-01182,EPA_DWINS_Pattern,galvanized_steel,36,4,355.6,moderately_corrosive,1,55.4,residential,0.26658740744577175,26.7,LOW,1431,11557.0,3081.0,Next annual inspection
EPA-00956,EPA_DWINS_Pattern,clay,86,8,345.2,mildly_corrosive,1,56.3,commercial,0.2663428041511494,26.6,LOW,1432,31068.0,8275.0,Next annual inspection
EPA-01222,EPA_DWINS_Pattern,concrete,37,4,1157.3,moderately_corrosive,0,76.2,mixed,0.2649055657054665,26.5,LOW,1433,38191.0,10117.0,Next annual inspection
EPA-01179,EPA_DWINS_Pattern,asbestos_cement,36,16,1664.3,moderately_corrosive,1,58.3,residential,0.2642242078149682,26.4,LOW,1434,332860.0,87950.0,Next annual inspection
EPA-00479,EPA_DWINS_Pattern,clay,63,8,1937.2,highly_corrosive,1,76.1,industrial,0.2641082295086316,26.4,LOW,1435,151102.0,39907.0,Next annual inspection
EPA-01121,EPA_DWINS_Pattern,pvc,50,10,93.2,mildly_corrosive,1,85.0,mixed,0.26320997462121765,26.3,LOW,1436,5592.0,1472.0,Next annual inspection
SYR-0656,Syracuse_Real_Data,hdpe,38,20,826.1,moderately_corrosive,0,95.5,residential,0.2632058455453798,26.3,LOW,1437,72284.0,19026.0,Next annual inspection
EPA-00686,EPA_DWINS_Pattern,pvc,36,16,1917.5,highly_corrosive,2,48.5,residential,0.26317306022285886,26.3,LOW,1438,153400.0,40371.0,Next annual inspection
EPA-00394,EPA_DWINS_Pattern,copper,59,10,389.7,mildly_corrosive,1,107.3,commercial,0.2626941876718118,26.3,LOW,1439,51148.0,13436.0,Next annual inspection
EPA-01603,EPA_DWINS_Pattern,hdpe,64,6,1551.4,corrosive,1,110.1,mixed,0.26169977387793064,26.2,LOW,1440,48869.0,12789.0,Next annual inspection
EPA-01024,EPA_DWINS_Pattern,steel,50,24,147.5,highly_corrosive,4,47.4,mixed,0.26160746682432107,26.2,LOW,1441,34515.0,9029.0,Next annual inspection
EPA-00318,EPA_DWINS_Pattern,ductile_iron,72,16,1908.7,moderately_corrosive,1,57.9,mixed,0.26125640793852045,26.1,LOW,1442,274853.0,71807.0,Next annual inspection
EPA-01003,EPA_DWINS_Pattern,steel,82,16,1498.7,non_corrosive,1,59.4,mixed,0.26113325763407547,26.1,LOW,1443,233797.0,61052.0,Next annual inspection
EPA-00508,EPA_DWINS_Pattern,pvc,61,12,1157.2,corrosive,2,83.3,residential,0.26100701251819547,26.1,LOW,1444,69432.0,18122.0,Next annual inspection
EPA-01409,EPA_DWINS_Pattern,cast_iron,59,8,1037.4,moderately_corrosive,2,43.4,residential,0.2608576760250867,26.1,LOW,1445,77805.0,20296.0,Next annual inspection
EPA-01066,EPA_DWINS_Pattern,ductile_iron,35,20,279.1,non_corrosive,3,70.7,commercial,0.26081689186586665,26.1,LOW,1446,62798.0,16379.0,Next annual inspection
EPA-00959,EPA_DWINS_Pattern,copper,48,6,760.4,moderately_corrosive,1,31.3,commercial,0.2604152138760965,26.0,LOW,1447,59882.0,15594.0,Next annual inspection
EPA-00602,EPA_DWINS_Pattern,cast_iron,42,24,1969.2,mildly_corrosive,2,58.2,commercial,0.2603098968058061,26.0,LOW,1448,664605.0,173003.0,Next annual inspection
EPA-00595,EPA_DWINS_Pattern,copper,47,10,252.8,mildly_corrosive,0,117.6,industrial,0.25992537040023644,26.0,LOW,1449,28756.0,7474.0,Next annual inspection
EPA-00778,EPA_DWINS_Pattern,pvc,42,10,999.3,mildly_corrosive,0,111.4,industrial,0.25967652316644535,26.0,LOW,1450,64954.0,16867.0,Next annual inspection
EPA-00316,EPA_DWINS_Pattern,pvc,39,12,1999.3,corrosive,0,54.3,mixed,0.25966214481872124,26.0,LOW,1451,143950.0,37378.0,Next annual inspection
EPA-00885,EPA_DWINS_Pattern,pvc,35,16,1891.3,moderately_corrosive,0,102.9,residential,0.2595059908333973,26.0,LOW,1452,151304.0,39264.0,Next annual inspection
EPA-01509,EPA_DWINS_Pattern,pvc,79,12,1789.5,moderately_corrosive,1,36.7,industrial,0.25865598908380616,25.9,LOW,1453,139581.0,36103.0,Next annual inspection
EPA-01548,EPA_DWINS_Pattern,asbestos_cement,48,12,400.8,mildly_corrosive,3,59.7,residential,0.2581314414619752,25.8,LOW,1454,60120.0,15519.0,Next annual inspection
EPA-00736,EPA_DWINS_Pattern,pvc,89,12,124.3,mildly_corrosive,0,72.8,residential,0.2577454895435766,25.8,LOW,1455,7458.0,1922.0,Next annual inspection
EPA-01731,EPA_DWINS_Pattern,cast_iron,59,8,882.9,moderately_corrosive,1,114.4,residential,0.2574607929142589,25.7,LOW,1456,66218.0,17049.0,Next annual inspection
EPA-00567,EPA_DWINS_Pattern,asbestos_cement,40,4,1653.3,mildly_corrosive,2,65.0,residential,0.2566231954844631,25.7,LOW,1457,82665.0,21214.0,Next annual inspection
EPA-01520,EPA_DWINS_Pattern,concrete,83,12,440.7,moderately_corrosive,0,88.1,commercial,0.25634625979343156,25.6,LOW,1458,54537.0,13980.0,Next annual inspection
EPA-00241,EPA_DWINS_Pattern,concrete,71,8,732.1,moderately_corrosive,0,79.4,commercial,0.2561720864525943,25.6,LOW,1459,60398.0,15472.0,Next annual inspection
EPA-01163,EPA_DWINS_Pattern,ductile_iron,35,4,1203.6,mildly_corrosive,0,118.2,industrial,0.25598580542264754,25.6,LOW,1460,46940.0,12016.0,Next annual inspection
EPA-01982,EPA_DWINS_Pattern,asbestos_cement,39,6,797.8,moderately_corrosive,1,111.2,residential,0.2551611835987573,25.5,LOW,1461,59835.0,15268.0,Next annual inspection
EPA-00555,EPA_DWINS_Pattern,steel,68,16,1822.2,moderately_corrosive,2,88.8,industrial,0.2549154486519091,25.5,LOW,1462,307952.0,78502.0,Next annual inspection
EPA-01680,EPA_DWINS_Pattern,clay,41,24,1381.2,corrosive,0,106.9,residential,0.2547539323626822,25.5,LOW,1463,248616.0,63336.0,Next annual inspection
EPA-01073,EPA_DWINS_Pattern,concrete,79,24,1358.4,moderately_corrosive,1,46.9,industrial,0.2545956041866395,25.5,LOW,1464,291377.0,74183.0,Next annual inspection
EPA-00884,EPA_DWINS_Pattern,galvanized_steel,48,8,967.1,highly_corrosive,3,105.9,commercial,0.2543364743311564,25.4,LOW,1465,94292.0,23982.0,Next annual inspection
EPA-00435,EPA_DWINS_Pattern,clay,50,24,1271.6,corrosive,1,41.4,residential,0.2542437453827699,25.4,LOW,1466,228888.0,58193.0,Next annual inspection
EPA-00236,EPA_DWINS_Pattern,hdpe,39,6,1157.3,corrosive,5,95.1,commercial,0.2541559513520245,25.4,LOW,1467,45569.0,11582.0,Next annual inspection
EPA-01894,EPA_DWINS_Pattern,cast_iron,81,10,155.2,mildly_corrosive,3,64.3,mixed,0.2535403344448548,25.4,LOW,1468,17460.0,4427.0,Next annual inspection
EPA-00584,EPA_DWINS_Pattern,cast_iron,44,24,130.7,moderately_corrosive,1,99.3,residential,0.2533331991732923,25.3,LOW,1469,29407.0,7450.0,Next annual inspection
EPA-01307,EPA_DWINS_Pattern,pvc,95,6,1443.9,moderately_corrosive,3,77.4,commercial,0.25320118347555676,25.3,LOW,1470,64976.0,16452.0,Next annual inspection
EPA-01678,EPA_DWINS_Pattern,pvc,51,20,1027.8,moderately_corrosive,3,57.1,industrial,0.25283785289381955,25.3,LOW,1471,133614.0,33783.0,Next annual inspection
EPA-00763,EPA_DWINS_Pattern,cast_iron,62,16,376.2,corrosive,0,86.9,residential,0.25279785636549995,25.3,LOW,1472,56430.0,14265.0,Next annual inspection
EPA-00104,EPA_DWINS_Pattern,ductile_iron,62,10,743.9,corrosive,3,73.7,residential,0.25256414634999275,25.3,LOW,1473,55792.0,14091.0,Next annual inspection
EPA-01203,EPA_DWINS_Pattern,pvc,60,20,691.7,highly_corrosive,1,30.8,residential,0.25254841722938504,25.3,LOW,1474,69170.0,17469.0,Next annual inspection
EPA-00102,EPA_DWINS_Pattern,clay,82,8,1249.5,mildly_corrosive,2,114.3,residential,0.25226715064610394,25.2,LOW,1475,74970.0,18912.0,Next annual inspection
EPA-01457,EPA_DWINS_Pattern,steel,52,20,1126.5,moderately_corrosive,1,88.0,commercial,0.25222047185044044,25.2,LOW,1476,274584.0,69256.0,Next annual inspection
EPA-01327,EPA_DWINS_Pattern,pvc,100,8,1577.0,non_corrosive,0,67.0,residential,0.25219324683550537,25.2,LOW,1477,63080.0,15908.0,Next annual inspection
EPA-01569,EPA_DWINS_Pattern,steel,54,12,688.3,corrosive,2,95.4,residential,0.251827412509708,25.2,LOW,1478,67109.0,16900.0,Next annual inspection
EPA-00995,EPA_DWINS_Pattern,steel,64,24,626.4,corrosive,0,107.7,residential,0.25119177630400996,25.1,LOW,1479,122148.0,30683.0,Next annual inspection
EPA-00749,EPA_DWINS_Pattern,steel,74,16,1551.8,mildly_corrosive,1,78.3,mixed,0.25098938436250395,25.1,LOW,1480,242081.0,60760.0,Next annual inspection
EPA-01770,EPA_DWINS_Pattern,cast_iron,40,12,412.8,mildly_corrosive,0,82.0,commercial,0.2508044528976841,25.1,LOW,1481,69660.0,17471.0,Next annual inspection
EPA-00307,EPA_DWINS_Pattern,clay,81,6,1466.9,mildly_corrosive,1,98.4,industrial,0.25074111996466275,25.1,LOW,1482,85814.0,21517.0,Next annual inspection
EPA-01574,EPA_DWINS_Pattern,cast_iron,50,10,681.6,moderately_corrosive,2,93.8,commercial,0.25049872408692125,25.0,LOW,1483,95850.0,24010.0,Next annual inspection
EPA-01075,EPA_DWINS_Pattern,ductile_iron,56,4,1018.5,mildly_corrosive,0,86.5,mixed,0.2500993073943219,25.0,LOW,1484,36666.0,9170.0,Next annual inspection
EPA-01116,EPA_DWINS_Pattern,concrete,53,8,818.2,non_corrosive,1,87.9,residential,0.25002658122530547,25.0,LOW,1485,45001.0,11251.0,Next annual inspection
EPA-01363,EPA_DWINS_Pattern,ductile_iron,77,6,1190.0,highly_corrosive,3,49.4,residential,0.24978590691017322,25.0,LOW,1486,53550.0,13376.0,Next annual inspection
EPA-00306,EPA_DWINS_Pattern,hdpe,78,24,1691.9,mildly_corrosive,1,67.1,residential,0.24960127231978357,25.0,LOW,1487,177649.0,44341.0,Next annual inspection
EPA-00564,EPA_DWINS_Pattern,ductile_iron,46,10,1628.2,non_corrosive,1,82.2,industrial,0.24957240456637123,25.0,LOW,1488,158750.0,39620.0,Next annual inspection
EPA-00799,EPA_DWINS_Pattern,concrete,65,20,1872.6,corrosive,0,37.7,commercial,0.24954584378583364,25.0,LOW,1489,386224.0,96381.0,Next annual inspection
EPA-00669,EPA_DWINS_Pattern,ductile_iron,104,24,313.7,moderately_corrosive,0,44.8,residential,0.24948190960714925,24.9,LOW,1490,56466.0,14087.0,Next annual inspection
EPA-01316,EPA_DWINS_Pattern,pvc,39,10,354.0,corrosive,0,77.9,industrial,0.24928248244158638,24.9,LOW,1491,23010.0,5736.0,Next annual inspection
EPA-00854,EPA_DWINS_Pattern,pvc,48,20,1873.8,corrosive,1,44.8,commercial,0.24924261287603547,24.9,LOW,1492,281070.0,70055.0,Next annual inspection
EPA-00807,EPA_DWINS_Pattern,ductile_iron,59,16,274.8,corrosive,0,85.4,mixed,0.24910641606343087,24.9,LOW,1493,39571.0,9857.0,Next annual inspection
EPA-01601,EPA_DWINS_Pattern,concrete,72,20,1352.2,corrosive,1,105.4,residential,0.24884809933232258,24.9,LOW,1494,185928.0,46268.0,Next annual inspection
EPA-00797,EPA_DWINS_Pattern,cast_iron,77,4,908.0,non_corrosive,0,71.1,residential,0.2487945637753296,24.9,LOW,1495,34050.0,8471.0,Next annual inspection
EPA-01866,EPA_DWINS_Pattern,cast_iron,49,20,1440.8,mildly_corrosive,1,42.3,residential,0.24851526429684456,24.9,LOW,1496,270150.0,67136.0,Next annual inspection
EPA-01535,EPA_DWINS_Pattern,concrete,101,10,1333.4,mildly_corrosive,0,46.5,mixed,0.24809205159601552,24.8,LOW,1497,110006.0,27292.0,Next annual inspection
EPA-00207,EPA_DWINS_Pattern,hdpe,43,8,186.3,moderately_corrosive,0,100.6,residential,0.24807522446994942,24.8,LOW,1498,6520.0,1617.0,Next annual inspection
EPA-00589,EPA_DWINS_Pattern,ductile_iron,70,10,415.8,moderately_corrosive,1,86.8,residential,0.24709982838124991,24.7,LOW,1499,31185.0,7706.0,Next annual inspection
EPA-01154,EPA_DWINS_Pattern,concrete,35,4,1448.1,moderately_corrosive,0,90.4,residential,0.24681973759723463,24.7,LOW,1500,39823.0,9829.0,Next annual inspection
EPA-00827,EPA_DWINS_Pattern,concrete,74,4,1348.4,non_corrosive,1,109.7,residential,0.24609177183718994,24.6,LOW,1501,37081.0,9125.0,Next annual inspection
EPA-01002,EPA_DWINS_Pattern,steel,87,24,1881.3,moderately_corrosive,1,42.1,industrial,0.24564544462308813,24.6,LOW,1502,476910.0,117151.0,Next annual inspection
EPA-01897,EPA_DWINS_Pattern,galvanized_steel,55,6,1954.2,mildly_corrosive,0,110.0,residential,0.2449836907130154,24.5,LOW,1503,95267.0,23339.0,Next annual inspection
EPA-01527,EPA_DWINS_Pattern,cast_iron,63,12,738.0,mildly_corrosive,1,73.8,residential,0.24395496292022828,24.4,LOW,1504,83025.0,20254.0,Next annual inspection
EPA-00535,EPA_DWINS_Pattern,cast_iron,37,4,1078.4,highly_corrosive,0,115.0,residential,0.24395011566010358,24.4,LOW,1505,40440.0,9865.0,Next annual inspection
EPA-00941,EPA_DWINS_Pattern,cast_iron,45,24,862.8,moderately_corrosive,2,46.8,residential,0.24382700638397503,24.4,LOW,1506,194130.0,47334.0,Next annual inspection
EPA-00798,EPA_DWINS_Pattern,steel,59,20,1436.3,moderately_corrosive,7,63.7,residential,0.24380597786838534,24.4,LOW,1507,233399.0,56904.0,Next annual inspection
EPA-01426,EPA_DWINS_Pattern,cast_iron,52,4,117.7,corrosive,1,96.8,commercial,0.24354421121640799,24.4,LOW,1508,6621.0,1613.0,Next annual inspection
EPA-00838,EPA_DWINS_Pattern,steel,37,10,82.8,moderately_corrosive,0,60.3,mixed,0.24243268053594572,24.2,LOW,1509,8073.0,1957.0,Next annual inspection
EPA-01389,EPA_DWINS_Pattern,ductile_iron,97,24,675.7,moderately_corrosive,1,85.1,residential,0.2423908399706194,24.2,LOW,1510,121626.0,29481.0,Next annual inspection
SYR-0909,Syracuse_Real_Data,ductile_iron,46,20,243.5,mildly_corrosive,1,104.3,residential,0.24212361083159362,24.2,LOW,1511,36525.0,8844.0,Next annual inspection
EPA-01195,EPA_DWINS_Pattern,pvc,59,8,879.1,corrosive,0,98.2,residential,0.24201221202380344,24.2,LOW,1512,35164.0,8510.0,Next annual inspection
EPA-01868,EPA_DWINS_Pattern,pvc,79,10,616.4,corrosive,0,68.1,residential,0.24147221655323894,24.1,LOW,1513,30820.0,7442.0,Next annual inspection
EPA-00025,EPA_DWINS_Pattern,pvc,44,16,1938.4,corrosive,1,77.9,residential,0.2406809750309643,24.1,LOW,1514,155072.0,37323.0,Next annual inspection
EPA-00801,EPA_DWINS_Pattern,copper,102,8,1228.0,mildly_corrosive,0,92.2,residential,0.2402258615013766,24.0,LOW,1515,85960.0,20650.0,Next annual inspection
EPA-00520,EPA_DWINS_Pattern,hdpe,75,6,1107.3,non_corrosive,1,38.5,residential,0.2400511772057414,24.0,LOW,1516,29067.0,6978.0,Next annual inspection
EPA-00892,EPA_DWINS_Pattern,steel,58,4,872.4,corrosive,2,115.9,residential,0.23987308369723215,24.0,LOW,1517,28353.0,6801.0,Next annual inspection
EPA-00224,EPA_DWINS_Pattern,hdpe,101,10,1984.2,mildly_corrosive,0,63.0,residential,0.23985866019853522,24.0,LOW,1518,86809.0,20822.0,Next annual inspection
EPA-01544,EPA_DWINS_Pattern,ductile_iron,36,16,1721.8,corrosive,0,82.2,commercial,0.2390583721424773,23.9,LOW,1519,309924.0,74090.0,Next annual inspection
EPA-01789,EPA_DWINS_Pattern,cast_iron,64,16,1959.3,moderately_corrosive,1,37.1,residential,0.23868436069419502,23.9,LOW,1520,293895.0,70148.0,Next annual inspection
EPA-01023,EPA_DWINS_Pattern,cast_iron,55,24,160.6,non_corrosive,1,100.8,mixed,0.2384357261721262,23.8,LOW,1521,43362.0,10339.0,Next annual inspection
EPA-01503,EPA_DWINS_Pattern,galvanized_steel,42,20,336.6,moderately_corrosive,0,48.9,commercial,0.23761029119658233,23.8,LOW,1522,82046.0,19495.0,Next annual inspection
EPA-00365,EPA_DWINS_Pattern,cast_iron,54,4,521.1,corrosive,1,99.7,residential,0.2374552454638317,23.7,LOW,1523,19541.0,4640.0,Next annual inspection
EPA-01660,EPA_DWINS_Pattern,hdpe,89,6,601.9,mildly_corrosive,2,85.4,residential,0.23710478581729963,23.7,LOW,1524,15800.0,3746.0,Next annual inspection
EPA-00505,EPA_DWINS_Pattern,ductile_iron,57,6,427.1,highly_corrosive,1,102.3,industrial,0.23690728048693283,23.7,LOW,1525,24985.0,5919.0,Next annual inspection
EPA-01565,EPA_DWINS_Pattern,clay,59,20,917.4,corrosive,0,35.9,industrial,0.23625238639852786,23.6,LOW,1526,178893.0,42264.0,Next annual inspection
EPA-01832,EPA_DWINS_Pattern,ductile_iron,42,16,1242.6,corrosive,1,101.1,commercial,0.23615750647652936,23.6,LOW,1527,223668.0,52821.0,Next annual inspection
EPA-01020,EPA_DWINS_Pattern,steel,104,16,1264.1,corrosive,0,51.7,mixed,0.23613222036489362,23.6,LOW,1528,197200.0,46565.0,Next annual inspection
EPA-01667,EPA_DWINS_Pattern,hdpe,42,16,883.0,corrosive,2,119.6,commercial,0.23566647860333764,23.6,LOW,1529,92715.0,21850.0,Next annual inspection
EPA-00745,EPA_DWINS_Pattern,cast_iron,46,4,136.0,mildly_corrosive,0,73.7,commercial,0.2351703790000299,23.5,LOW,1530,7650.0,1799.0,Next annual inspection
EPA-01322,EPA_DWINS_Pattern,steel,59,12,542.5,moderately_corrosive,2,52.2,residential,0.23509969164978553,23.5,LOW,1531,52894.0,12435.0,Next annual inspection
EPA-00781,EPA_DWINS_Pattern,pvc,61,4,210.6,mildly_corrosive,0,87.9,residential,0.23493232458682148,23.5,LOW,1532,4212.0,990.0,Next annual inspection
EPA-00097,EPA_DWINS_Pattern,ductile_iron,82,24,1018.7,non_corrosive,0,66.1,mixed,0.2348924271327756,23.5,LOW,1533,220039.0,51685.0,Next annual inspection
EPA-01489,EPA_DWINS_Pattern,concrete,64,12,728.7,moderately_corrosive,0,97.0,mixed,0.23484927429472216,23.5,LOW,1534,72141.0,16942.0,Next annual inspection
EPA-01209,EPA_DWINS_Pattern,concrete,71,24,89.9,corrosive,0,101.4,commercial,0.23481950104914082,23.5,LOW,1535,22250.0,5225.0,Next annual inspection
EPA-00820,EPA_DWINS_Pattern,concrete,40,4,1919.6,highly_corrosive,2,109.8,mixed,0.23458557507014746,23.5,LOW,1536,63347.0,14860.0,Next annual inspection
EPA-01059,EPA_DWINS_Pattern,ductile_iron,42,12,1496.2,moderately_corrosive,2,49.4,residential,0.2343547438640078,23.4,LOW,1537,134658.0,31558.0,Next annual inspection
