Order_ID,User_ID,Restaurant_ID,Driver_ID,Item_Name,Quantity,Total_Price,Order_Time,Delivery_Time,Delivery_Duration_Minutes,City,Payment_Method,Order_Status,Driver_Vehicle,Restaurant_Lat,Restaurant_Lon,Customer_Lat,Customer_Lon,Driver_Lat,Driver_Lon,Delivery_Distance_km,Traffic_Level,Driver_Availability
56704,U4134,128,11,Koshary,3,394.41,11-06-2025 11:40,11-06-2025 12:08,28,Assiut,Wallet,Delivered,Car,27.1679354,31.17073043,27.20079906,31.1903033,27.18372755,31.20217686,4.125810678,Medium,Online
56705,U8033,581,251,Pizza,2,225.3,11-06-2025 00:45,11-06-2025 01:23,38,Alexandria,Cash,In Transit,Motorbike,31.19571586,29.93511022,31.21313334,29.93759829,31.20839586,29.9219506,1.945630268,Low,Online
56706,U8068,423,25,Sandwich,2,195.3,11-06-2025 13:53,11-06-2025 14:49,56,Mansoura,Credit Card,Delivered,Car,31.04028536,31.37867532,31.03690233,31.39987706,31.05512937,31.39163736,2.058500272,Medium,Offline
56707,U4209,454,211,Pasta,1,97.67,01-06-2025 10:47,01-06-2025 11:25,38,Tanta,Credit Card,Delivered,Motorbike,30.78141878,31.00325517,30.79108365,30.98603525,30.79774587,31.00991215,1.965907751,Medium,Offline
56708,U9535,556,78,Salad,3,330.78,15-06-2025 07:50,15-06-2025 08:45,55,Zagazig,Credit Card,Delivered,Motorbike,30.59262305,31.48809939,30.58502814,31.48962822,30.58281331,31.49495222,0.854662264,High,Online
56709,U1057,120,480,Koshary,4,393.68,02-06-2025 15:10,02-06-2025 16:05,55,Mansoura,Credit Card,Delivered,Bicycle,31.04439694,31.36569891,31.03462396,31.36405183,31.02361915,31.3929474,1.094880666,Medium,Online
56710,U4368,586,39,Burger,1,113.12,06-06-2025 10:24,06-06-2025 11:07,43,Assiut,Credit Card,Delivered,Motorbike,27.16481318,31.19354748,27.18770166,31.19720667,27.19924017,31.17724724,2.56198091,Medium,Online
56711,U1832,578,11,Shawarma,2,148.5,06-06-2025 08:44,06-06-2025 09:09,25,Cairo,Credit Card,Delivered,Car,30.05231131,31.24585252,30.03398093,31.21804828,30.04647611,31.25417917,3.364482791,High,Online
56712,U4613,731,384,Sushi,3,275.73,14-06-2025 07:53,14-06-2025 08:26,33,Mansoura,Wallet,Delivered,Bicycle,31.0539127,31.38799702,31.03973923,31.3744359,31.02467247,31.3722348,2.03595384,High,Online
56713,U8200,599,44,Sandwich,5,626.45,13-06-2025 01:08,13-06-2025 01:33,25,Tanta,Wallet,Delivered,Car,30.76755009,30.99608256,30.79302897,31.01183706,30.80133245,31.01654549,3.202088035,Low,Online
56714,U7079,861,87,Shawarma,4,357.32,08-06-2025 02:42,08-06-2025 03:18,36,Cairo,Credit Card,Delivered,Motorbike,30.04645409,31.25016685,30.03460949,31.25057557,30.03329937,31.24484873,1.313602086,Low,Online
56715,U8663,508,380,Pizza,4,286.08,10-06-2025 15:10,10-06-2025 15:59,49,Mansoura,Credit Card,Delivered,Bicycle,31.04205497,31.36389843,31.02277491,31.36903956,31.01809671,31.36561912,2.193210436,Medium,Online
56716,U7502,18,242,Koshary,1,98.76,15-06-2025 09:40,15-06-2025 10:06,26,Cairo,Credit Card,Delivered,Car,30.05279261,31.24768159,30.04510347,31.24393641,30.03789508,31.2529319,0.925732729,High,Online
56717,U3539,259,229,Fried Chicken,5,473.4,09-06-2025 14:23,09-06-2025 14:43,20,Giza,Wallet,Delivered,Car,30.00853075,31.20001514,29.99745486,31.20312547,30.01543504,31.19801546,1.26393232,Medium,Online
56718,U1447,419,140,Pasta,1,44.65,01-06-2025 11:40,01-06-2025 12:05,25,Mansoura,Cash,Delivered,Bicycle,31.05064841,31.39771489,31.03451577,31.38920198,31.04829546,31.39350458,1.964587729,Medium,Online
56719,U9634,577,324,Sandwich,2,116.56,13-06-2025 09:00,13-06-2025 09:30,30,Assiut,Cash,Delivered,Car,27.18249586,31.17180112,27.19305284,31.16759184,27.17101447,31.18376336,1.241917266,High,Online
56720,U6630,493,54,Pasta,3,402.18,14-06-2025 23:58,15-06-2025 00:49,51,Zagazig,Credit Card,Delivered,Motorbike,30.58405746,31.48686848,30.57617545,31.4879848,30.58884273,31.502058,0.880354499,Low,Online
56721,U2868,861,173,Fried Chicken,3,393.39,12-06-2025 17:01,12-06-2025 17:47,46,Assiut,Wallet,Delivered,Car,27.18967027,31.17586426,27.16809397,31.16590127,27.17631461,31.17899521,2.586629897,High,Online
56722,U5793,969,499,Shawarma,1,71.01,12-06-2025 06:10,12-06-2025 06:46,36,Cairo,Credit Card,Delivered,Motorbike,30.06149502,31.22856097,30.04844329,31.21785769,30.05705476,31.21999731,1.777257932,Low,Online
56723,U8587,160,203,Pasta,4,332.44,14-06-2025 12:30,14-06-2025 13:18,48,Cairo,Cash,Delivered,Bicycle,30.05688007,31.24198293,30.05350477,31.23746647,30.02847887,31.23984812,0.574185263,Medium,Online
56724,U4475,861,196,Sushi,5,295.8,06-06-2025 12:01,06-06-2025 12:52,51,Mansoura,Credit Card,Delivered,Motorbike,31.05512659,31.36769187,31.03794676,31.39010951,31.0505488,31.37867168,2.864846601,Medium,Online
56725,U4644,587,304,Shawarma,4,518.04,12-06-2025 22:22,12-06-2025 22:59,37,Zagazig,Wallet,Delivered,Motorbike,30.57833739,31.49411918,30.59287573,31.50716553,30.57988853,31.49427098,2.040489191,Low,Online
56726,U1881,153,390,Fried Chicken,4,594.84,13-06-2025 20:52,13-06-2025 21:28,36,Cairo,Wallet,Delivered,Motorbike,30.02914052,31.23991982,30.0567364,31.23982837,30.05151225,31.22728798,3.059103107,Low,Online
56727,U4925,605,353,Pasta,3,134.49,15-06-2025 08:15,15-06-2025 08:58,43,Mansoura,Wallet,In Transit,Bicycle,31.03927398,31.3729176,31.04386742,31.37383112,31.0293202,31.39319869,0.516688067,High,Online
56728,U3632,849,28,Burger,2,273.24,03-06-2025 00:27,03-06-2025 01:14,47,Giza,Cash,Delivered,Car,29.99487722,31.2047726,30.03211613,31.19294818,30.03066527,31.22851877,4.282749429,Low,Online
56729,U8290,840,368,Pasta,4,559.28,07-06-2025 04:24,07-06-2025 05:08,44,Giza,Wallet,In Transit,Bicycle,30.02008359,31.19416654,30.02527997,31.21713563,30.03136673,31.19958039,2.289351916,Low,Online
56730,U1041,304,434,Salad,1,42.37,08-06-2025 17:45,08-06-2025 18:30,45,Giza,Wallet,Delivered,Car,30.00270006,31.1933549,30.01548718,31.19662504,30.02331009,31.20205705,1.452170812,High,Online
56731,U9514,697,301,Shawarma,3,250.86,11-06-2025 17:51,11-06-2025 18:37,46,Assiut,Credit Card,Delivered,Car,27.179074,31.1933418,27.16291164,31.17732962,27.17129923,31.17906529,2.392794052,High,Online
56732,U9045,675,13,Fried Chicken,5,583.15,12-06-2025 22:07,12-06-2025 22:59,52,Assiut,Credit Card,Delivered,Bicycle,27.18712247,31.16636062,27.18811503,31.20128194,27.19131414,31.17147138,3.462088035,Low,Online
56733,U5465,322,92,Fried Chicken,3,349.86,01-06-2025 21:14,01-06-2025 21:59,45,Cairo,Wallet,Delivered,Car,30.04372381,31.25432433,30.05118178,31.22562654,30.03648734,31.25271269,2.888467399,Low,Online
56734,U1837,434,387,Pizza,4,569.24,01-06-2025 12:10,01-06-2025 12:54,44,Zagazig,Wallet,Delivered,Motorbike,30.57714248,31.51039377,30.5899226,31.50829556,30.57274495,31.51572166,1.431055669,Medium,Online
56735,U9543,885,256,Pasta,5,257.1,03-06-2025 17:00,03-06-2025 17:32,32,Cairo,Credit Card,Delivered,Motorbike,30.05961482,31.24709023,30.0569614,31.22796779,30.02985053,31.24609706,1.867286602,High,Online
56736,U4806,622,486,Pizza,3,272.04,09-06-2025 13:10,09-06-2025 13:48,38,Giza,Cash,Delivered,Car,30.02368141,31.2083063,29.99451756,31.20889328,30.02053897,31.22823553,3.233385229,Medium,Offline
56737,U5973,542,291,Koshary,4,246.04,09-06-2025 22:57,09-06-2025 23:37,40,Giza,Credit Card,Delivered,Bicycle,30.0171429,31.19769893,29.99689456,31.20698171,29.99875763,31.21519123,2.416658666,Low,Online
56738,U3948,653,385,Koshary,2,241.86,04-06-2025 02:00,04-06-2025 02:28,28,Zagazig,Credit Card,Delivered,Bicycle,30.59564161,31.51939651,30.58600735,31.5116486,30.58046957,31.50995122,1.301148151,Low,Online
56739,U2537,973,48,Burger,1,94.84,04-06-2025 18:50,04-06-2025 19:13,23,Tanta,Credit Card,Delivered,Bicycle,30.78311304,31.01728721,30.80213099,31.01211884,30.79665086,30.9943694,2.165693297,High,Online
56740,U9304,181,179,Koshary,2,246.34,12-06-2025 05:31,12-06-2025 06:18,47,Assiut,Credit Card,Delivered,Car,27.17593568,31.202573,27.17728972,31.2009521,27.1950515,31.17808168,0.219801836,Low,Online
56741,U7125,337,476,Burger,5,500.8,04-06-2025 16:15,04-06-2025 16:52,37,Tanta,Cash,Delivered,Car,30.77290446,30.99194756,30.77525138,30.99092532,30.77827947,31.01412948,0.277985689,High,Online
56742,U1953,196,182,Burger,4,488.64,13-06-2025 03:54,13-06-2025 04:28,34,Zagazig,Credit Card,Delivered,Bicycle,30.59984366,31.49667638,30.60769243,31.49592861,30.57620645,31.49681662,0.873084976,Low,Online
56743,U6151,671,384,Pasta,4,353.64,04-06-2025 18:39,04-06-2025 19:20,41,Giza,Cash,Delivered,Motorbike,30.00834177,31.20198881,30.01723646,31.22844493,30.01265403,31.21123097,2.736157333,High,Online
56744,U6220,710,386,Sandwich,3,378.45,04-06-2025 02:15,04-06-2025 02:58,43,Tanta,Wallet,Delivered,Car,30.79419296,30.98361741,30.77466415,30.98950487,30.78580529,31.01503628,2.237215624,Low,Online
56745,U2993,140,304,Shawarma,3,231.87,04-06-2025 13:52,04-06-2025 14:19,27,Zagazig,Wallet,Delivered,Car,30.57969768,31.50635023,30.57433868,31.48487821,30.5978556,31.48527517,2.143638977,Medium,Online
56746,U2693,390,187,Pizza,4,444.12,06-06-2025 21:51,06-06-2025 22:45,54,Mansoura,Wallet,Delivered,Bicycle,31.04973957,31.39212083,31.03903724,31.40071599,31.03134619,31.38414948,1.442621737,Low,Online
56747,U9532,608,148,Pasta,5,406.7,05-06-2025 00:55,05-06-2025 01:32,37,Mansoura,Credit Card,Delivered,Motorbike,31.02210974,31.39620501,31.03104643,31.38237525,31.02873535,31.36936684,1.650834532,Low,Online
56748,U5577,794,409,Pizza,2,282.08,14-06-2025 12:29,14-06-2025 13:16,47,Zagazig,Wallet,Delivered,Car,30.59270057,31.50006023,30.57587907,31.51340803,30.56860039,31.50087561,2.262041078,Medium,Online
56749,U4206,732,95,Sushi,5,241.95,06-06-2025 02:51,06-06-2025 03:23,32,Tanta,Credit Card,Delivered,Motorbike,30.79880379,30.98025056,30.80346831,31.01159112,30.78335641,31.00411467,3.043605422,Low,Online
56750,U8379,975,394,Burger,4,127.52,05-06-2025 14:21,05-06-2025 15:12,51,Zagazig,Wallet,Delivered,Bicycle,30.59411001,31.49629186,30.5727838,31.50245281,30.58520908,31.4999979,2.437006519,Medium,Online
56751,U3453,570,95,Sushi,3,330.69,06-06-2025 09:22,06-06-2025 10:09,47,Tanta,Credit Card,Delivered,Motorbike,30.79434463,30.98456351,30.80064415,31.01110381,30.78926278,31.00396993,2.634318753,High,Online
56752,U1618,745,430,Pasta,5,748.55,10-06-2025 14:14,10-06-2025 14:42,28,Tanta,Credit Card,Cancelled,Bicycle,30.78753956,30.99994619,30.78665918,30.98204518,30.77212758,31.01085474,1.716186342,Medium,Online
56753,U2212,440,147,Koshary,2,83.34,05-06-2025 04:06,05-06-2025 04:33,27,Zagazig,Wallet,Delivered,Bicycle,30.59006128,31.50949998,30.60656742,31.51982896,30.59484301,31.50293737,2.080821369,Low,Offline
56754,U2126,652,268,Koshary,4,319.6,15-06-2025 06:31,15-06-2025 06:47,16,Assiut,Wallet,Delivered,Motorbike,27.16353574,31.17940213,27.20089241,31.17833322,27.1987981,31.16546605,4.140713054,Low,Online
56755,U9264,410,332,Burger,2,126.46,08-06-2025 00:08,08-06-2025 00:58,50,Giza,Wallet,Delivered,Bicycle,30.00313213,31.22260605,30.0040698,31.19289947,30.01441331,31.21790783,2.868057524,Low,Online
56756,U3292,307,149,Sandwich,5,749.8,07-06-2025 22:20,07-06-2025 22:51,31,Assiut,Wallet,Cancelled,Motorbike,27.18977715,31.19329602,27.17186696,31.18008882,27.1986321,31.20180485,2.377264029,Low,Offline
56757,U6794,374,48,Shawarma,3,147.99,01-06-2025 12:17,01-06-2025 12:57,40,Mansoura,Cash,Delivered,Bicycle,31.05571686,31.37388122,31.03273137,31.36934253,31.03681719,31.39816627,2.584974169,Medium,Online
56758,U2283,330,466,Shawarma,3,446.13,07-06-2025 05:54,07-06-2025 06:19,25,Zagazig,Credit Card,Delivered,Car,30.58937124,31.48452817,30.59750116,31.49311055,30.60582153,31.48208683,1.220597441,Low,Online
56759,U6979,629,118,Burger,4,467.28,14-06-2025 15:18,14-06-2025 15:59,41,Assiut,Credit Card,Delivered,Bicycle,27.18992365,31.17844315,27.19383473,31.17435818,27.18005605,31.17941926,0.592996316,Medium,Online
56760,U5170,453,295,Koshary,5,552.95,14-06-2025 14:52,14-06-2025 15:45,53,Assiut,Wallet,Delivered,Car,27.18824319,31.19201215,27.1836399,31.18470356,27.16628757,31.19027858,0.885813445,Medium,Offline
56761,U5589,782,473,Shawarma,5,621.25,03-06-2025 20:25,03-06-2025 21:10,45,Mansoura,Cash,Cancelled,Bicycle,31.05787537,31.39598265,31.03520247,31.36774606,31.02628034,31.37910694,3.685667959,Low,Online
56762,U3444,130,35,Pasta,2,145.36,08-06-2025 22:49,08-06-2025 23:25,36,Alexandria,Cash,Cancelled,Car,31.21190018,29.9220094,31.20165406,29.92285615,31.19580719,29.92342687,1.13888081,Low,Online
56763,U6673,122,422,Koshary,1,123.61,03-06-2025 09:48,03-06-2025 10:42,54,Assiut,Wallet,Delivered,Bicycle,27.18600589,31.17525849,27.17187949,31.18039767,27.20058192,31.16802716,1.646060298,High,Offline
56764,U5880,559,114,Sandwich,3,253.38,15-06-2025 08:11,15-06-2025 09:02,51,Cairo,Credit Card,Delivered,Car,30.02900637,31.22535761,30.04826129,31.24632412,30.04325646,31.22837691,2.940276467,High,Offline
56765,U6208,858,115,Sushi,3,189.36,14-06-2025 03:48,14-06-2025 04:15,27,Giza,Wallet,Delivered,Bicycle,30.00760648,31.19184657,30.02954619,31.20150076,29.994419,31.20171364,2.604296956,Low,Online
56766,U5027,604,203,Sushi,4,164.08,14-06-2025 05:27,14-06-2025 05:53,26,Assiut,Cash,Delivered,Bicycle,27.17092796,31.16887819,27.16741806,31.16496918,27.18321488,31.19363924,0.548944466,Low,Offline
56767,U6716,41,203,Sushi,4,420.72,12-06-2025 21:46,12-06-2025 22:12,26,Mansoura,Wallet,Delivered,Car,31.05204703,31.39751428,31.02434095,31.38841949,31.03197184,31.37743609,3.192123629,Low,Online
56768,U5324,230,197,Sandwich,4,395.32,14-06-2025 22:26,14-06-2025 23:03,37,Tanta,Cash,Delivered,Car,30.78434692,30.9831906,30.79792399,31.00955061,30.7919443,30.98924981,2.937868565,Low,Offline
56769,U9256,688,283,Sandwich,3,126.06,05-06-2025 04:31,05-06-2025 04:59,28,Cairo,Credit Card,Delivered,Motorbike,30.04581199,31.234807,30.03912675,31.23638422,30.04962418,31.24446277,0.756529975,Low,Online
56770,U4732,842,287,Shawarma,2,126.1,09-06-2025 19:34,09-06-2025 20:23,49,Alexandria,Credit Card,Delivered,Motorbike,31.21869293,29.90115597,31.19035061,29.92996082,31.21189719,29.90864625,4.172556183,High,Online
56771,U7176,589,486,Shawarma,2,229.8,12-06-2025 00:33,12-06-2025 01:02,29,Giza,Wallet,Delivered,Bicycle,30.02656735,31.1915085,29.99727776,31.18950555,30.02790979,31.21705454,3.252573744,Low,Online
56772,U9660,459,9,Pizza,4,362,04-06-2025 07:00,04-06-2025 07:45,45,Zagazig,Wallet,Delivered,Car,30.59929281,31.49813338,30.59910791,31.49963559,30.57916211,31.48814373,0.145514655,High,Online
56773,U4163,289,47,Pizza,4,548.88,05-06-2025 12:45,05-06-2025 13:36,51,Assiut,Credit Card,Cancelled,Motorbike,27.16658879,31.16727286,27.17467763,31.19009114,27.17447093,31.20172406,2.432542251,Medium,Online
56774,U7622,392,286,Pasta,1,65.45,05-06-2025 07:46,05-06-2025 08:18,32,Assiut,Wallet,Delivered,Motorbike,27.16181074,31.19919963,27.16445296,31.19501781,27.1956091,31.18098835,0.507443248,High,Online
56775,U1125,252,397,Salad,5,648.75,09-06-2025 13:39,09-06-2025 14:04,25,Tanta,Cash,Cancelled,Car,30.77152193,30.98163896,30.76947739,31.00289491,30.78085005,30.99834334,2.047464742,Medium,Offline
56776,U4878,386,354,Pasta,5,182.75,09-06-2025 15:20,09-06-2025 16:03,43,Zagazig,Credit Card,In Transit,Bicycle,30.59731133,31.51149723,30.60610982,31.50777349,30.58375412,31.51930014,1.038735857,Medium,Online
56777,U3537,994,296,Pasta,2,172.74,07-06-2025 10:35,07-06-2025 11:32,57,Assiut,Credit Card,Delivered,Bicycle,27.17732871,31.19745543,27.19436385,31.19077816,27.18142039,31.17868649,2.000209125,Medium,Offline
56778,U4730,541,287,Pizza,1,33.8,11-06-2025 02:48,11-06-2025 03:28,40,Tanta,Wallet,Delivered,Motorbike,30.77119878,30.99448103,30.77590028,31.00571351,30.76982951,31.01072888,1.194948489,Low,Online
56779,U5676,472,498,Pizza,3,380.97,03-06-2025 01:10,03-06-2025 01:57,47,Tanta,Wallet,Delivered,Bicycle,30.79606078,30.98184583,30.78042571,30.97901319,30.80554526,30.97992907,1.754470543,Low,Offline
56780,U7548,898,53,Fried Chicken,2,110.5,14-06-2025 06:27,14-06-2025 07:23,56,Alexandria,Wallet,Delivered,Motorbike,31.18788336,29.90293586,31.19535282,29.90756441,31.18717381,29.91165754,0.938333548,Low,Online
56781,U7132,535,43,Pasta,3,152.73,04-06-2025 01:27,04-06-2025 02:20,53,Assiut,Cash,Delivered,Car,27.18446173,31.20155037,27.16928937,31.17253112,27.17107197,31.1992759,3.331146615,Low,Offline
56782,U8470,8,294,Koshary,4,337.32,07-06-2025 04:48,07-06-2025 05:29,41,Alexandria,Cash,Delivered,Bicycle,31.20976171,29.9235484,31.20079112,29.93331651,31.19323725,29.91893619,1.362271643,Low,Online
56783,U2343,437,126,Sandwich,5,298.15,12-06-2025 18:55,12-06-2025 19:37,42,Mansoura,Wallet,Cancelled,Motorbike,31.04222242,31.36428617,31.05075,31.38864674,31.03846488,31.36439373,2.510260573,High,Online
56784,U8262,637,16,Burger,3,151.14,16-06-2025 06:59,16-06-2025 07:27,28,Tanta,Credit Card,Delivered,Car,30.80624546,31.00273018,30.80303166,30.99950128,30.79244571,30.99594583,0.471627316,Low,Online
56785,U8037,185,295,Pizza,5,311.25,06-06-2025 21:02,06-06-2025 21:25,23,Alexandria,Credit Card,In Transit,Motorbike,31.19746651,29.9012135,31.18786781,29.90560595,31.20160206,29.90958783,1.143618759,Low,Offline
56786,U3745,918,182,Salad,5,272.75,15-06-2025 16:04,15-06-2025 16:38,34,Alexandria,Wallet,Delivered,Bicycle,31.1925722,29.91800257,31.19031505,29.91441576,31.21792772,29.9126209,0.423678206,High,Online
56787,U9003,214,483,Sandwich,3,315.51,03-06-2025 11:24,03-06-2025 11:48,24,Tanta,Wallet,Delivered,Car,30.77454787,31.01360207,30.77001095,31.00135807,30.78946562,30.9992765,1.275487573,Medium,Online
56788,U8917,682,240,Pizza,3,124.02,10-06-2025 04:05,10-06-2025 04:37,32,Giza,Cash,Delivered,Car,30.01325119,31.20936704,30.00695303,31.19128843,30.02856579,31.20132635,1.878705651,Low,Online
56789,U8724,56,224,Sushi,4,320.04,11-06-2025 04:11,11-06-2025 04:34,23,Mansoura,Cash,In Transit,Bicycle,31.0519992,31.37585965,31.05305374,31.39235236,31.03614967,31.37804522,1.578595526,Low,Online
56790,U5199,726,114,Sushi,5,602.25,13-06-2025 23:50,14-06-2025 00:11,21,Tanta,Cash,In Transit,Bicycle,30.80437661,30.987121,30.77039242,30.9940983,30.79962005,30.9968208,3.826415486,Low,Online
56791,U4930,77,429,Koshary,2,172.78,14-06-2025 06:38,14-06-2025 07:21,43,Assiut,Wallet,Cancelled,Car,27.19978219,31.17767734,27.1779375,31.19842941,27.18870064,31.2007463,3.176055002,Low,Online
56792,U7289,65,495,Sushi,5,296.6,05-06-2025 04:24,05-06-2025 04:57,33,Assiut,Credit Card,Delivered,Motorbike,27.18215513,31.19928478,27.16601598,31.18551111,27.16735618,31.18130571,2.249731253,Low,Online
56793,U2936,398,448,Pizza,4,430.84,08-06-2025 15:26,08-06-2025 16:15,49,Alexandria,Credit Card,Delivered,Bicycle,31.20431041,29.91088822,31.20327676,29.90208925,31.18185029,29.90003774,0.846341956,Medium,Online
56794,U8050,348,127,Koshary,5,538.5,06-06-2025 07:55,06-06-2025 08:22,27,Zagazig,Credit Card,Delivered,Motorbike,30.59096159,31.49663139,30.5779999,31.49360396,30.57362101,31.50874555,1.466009425,High,Online
56795,U4934,991,313,Sushi,5,305.65,11-06-2025 14:37,11-06-2025 14:58,21,Giza,Wallet,Delivered,Car,30.0117389,31.22061023,30.0195197,31.19665367,30.02623966,31.20033217,2.466821502,Medium,Online
56796,U5290,399,467,Salad,2,185.24,15-06-2025 09:31,15-06-2025 10:01,30,Zagazig,Wallet,Delivered,Motorbike,30.57378959,31.48373344,30.60041714,31.51525591,30.60557697,31.51736446,4.225558888,High,Online
56797,U1720,938,168,Koshary,2,209.06,07-06-2025 14:22,07-06-2025 15:02,40,Cairo,Cash,Delivered,Bicycle,30.02701835,31.23947343,30.05772433,31.21852083,30.03767465,31.25173156,3.958507323,Medium,Online
56798,U6470,983,55,Sandwich,5,583.15,04-06-2025 22:58,04-06-2025 23:29,31,Giza,Credit Card,Cancelled,Car,30.01056552,31.19012092,30.0034346,31.21469476,29.99876894,31.22043672,2.499178562,Low,Online
56799,U4258,756,439,Koshary,1,113.76,06-06-2025 06:08,06-06-2025 06:49,41,Giza,Credit Card,Cancelled,Motorbike,30.00054671,31.18900356,30.01295035,31.22190658,30.02232584,31.22781435,3.459458413,Low,Online
56800,U3203,821,282,Sushi,4,198.8,08-06-2025 07:51,08-06-2025 08:14,23,Zagazig,Wallet,Delivered,Motorbike,30.60316607,31.49620045,30.60337691,31.50222945,30.59522651,31.51660993,0.578637494,High,Online
56801,U5486,3,145,Pasta,1,80.07,03-06-2025 14:01,03-06-2025 14:47,46,Zagazig,Credit Card,Delivered,Motorbike,30.598168,31.48949076,30.60674445,31.51273126,30.5896883,31.51973734,2.423062887,Medium,Online
56802,U7293,450,409,Burger,3,109.14,05-06-2025 11:19,05-06-2025 11:54,35,Giza,Wallet,Delivered,Bicycle,30.01783627,31.19242579,30.00114905,31.22123933,30.03063239,31.21273978,3.339069818,Medium,Online
56803,U9768,773,84,Sushi,4,526.28,04-06-2025 13:38,04-06-2025 14:10,32,Assiut,Cash,Delivered,Car,27.16279648,31.19429281,27.17594076,31.16822646,27.18202052,31.19430951,2.965614596,Medium,Online
56804,U6406,750,393,Shawarma,5,266.8,14-06-2025 04:41,14-06-2025 05:07,26,Zagazig,Cash,Delivered,Car,30.59258982,31.50969023,30.6006544,31.49344845,30.57260618,31.49437085,1.796001088,Low,Online
56805,U3782,624,496,Pasta,5,165.95,16-06-2025 07:20,16-06-2025 08:06,46,Giza,Wallet,Delivered,Car,30.01794277,31.22374972,29.99707901,31.19030521,30.02719784,31.21930039,3.969961687,High,Online
56806,U2371,833,237,Fried Chicken,1,119.47,07-06-2025 18:06,07-06-2025 18:53,47,Alexandria,Wallet,Delivered,Car,31.19766845,29.90757931,31.20113906,29.91694114,31.18539479,29.91482711,0.971668105,High,Online
56807,U4518,116,475,Burger,5,653.05,09-06-2025 13:00,09-06-2025 13:22,22,Cairo,Wallet,Delivered,Car,30.05071012,31.23493017,30.06324932,31.22320803,30.06348141,31.25329735,1.791617376,Medium,Online
