Geography,Year,Gender,Age,Value
Melbourne (CBD),2027,Total,Age 5-9,503
Melbourne (CBD),2027,Total,Age 15-19,4215
Melbourne (CBD),2027,Total,Age 20-24,14601
Melbourne (CBD),2027,Total,Age 30-34,9050
Melbourne (CBD),2027,Total,Age 70-74,556
Melbourne (CBD),2028,Total,Age 10-14,216
Melbourne (CBD),2028,Total,Age 20-24,15568
Melbourne (CBD),2028,Total,Age 25-29,13886
Melbourne (CBD),2028,Total,Age 35-39,5779
Melbourne (CBD),2028,Total,Age 40-44,3476
Melbourne (CBD),2028,Total,Age 70-74,581
Melbourne (CBD),2028,Total,Age 80-84,322
Melbourne (CBD),2028,Total,Age 85+,156
Melbourne (CBD),2029,Total,Age 35-39,6341
Melbourne (CBD),2029,Total,Age 60-64,857
Melbourne (CBD),2030,Total,Age 15-19,4212
Melbourne (CBD),2030,Total,Age 30-34,9588
Melbourne (CBD),2030,Total,Age 35-39,6849
Melbourne (CBD),2030,Total,Age 40-44,4171
Melbourne (CBD),2030,Total,Age 50-54,1566
Melbourne (CBD),2030,Total,Age 85+,187
Melbourne (CBD),2031,Total,Age 0-4,1970
Melbourne (CBD),2031,Total,Age 20-24,17419
Melbourne (CBD),2031,Total,Age 35-39,7258
Melbourne (CBD),2031,Total,Age 45-49,3176
Melbourne (CBD),2031,Total,Age 55-59,1233
Melbourne (CBD),2031,Total,Age 80-84,544
Melbourne (CBD),2032,Total,Age 0-4,2068
Melbourne (CBD),2032,Total,Age 10-14,304
Melbourne (CBD),2032,Total,Age 30-34,10627
Melbourne (CBD),2032,Total,Age 35-39,7143
Melbourne (CBD),2032,Total,Age 85+,249
Melbourne (CBD),2033,Total,Age 20-24,17515
Melbourne (CBD),2033,Total,Age 30-34,10754
Melbourne (CBD),2033,Total,Age 55-59,1383
Melbourne (CBD),2033,Total,Age 80-84,617
Melbourne (CBD),2033,Total,Age 85+,285
Melbourne (CBD),2034,Total,Age 5-9,1117
Melbourne (CBD),2034,Total,Age 60-64,973
Melbourne (CBD),2034,Total,Age 65-69,685
Melbourne (CBD),2034,Total,Age 75-79,614
Melbourne (CBD),2035,Total,Age 5-9,1191
Melbourne (CBD),2035,Total,Age 10-14,528
Melbourne (CBD),2035,Total,Age 30-34,10678
Melbourne (CBD),2035,Total,Age 50-54,2522
Melbourne (CBD),2035,Total,Age 55-59,1580
Melbourne (CBD),2035,Total,Age 60-64,998
Melbourne (CBD),2035,Total,Age 65-69,689
Melbourne (CBD),2035,Total,Age 70-74,640
Melbourne (CBD),2035,Total,Age 75-79,627
Melbourne (CBD),2035,Total,Age 85+,390
Melbourne (CBD),2036,Total,Age 5-9,1276
Melbourne (CBD),2036,Total,Age 20-24,17273
Melbourne (CBD),2036,Total,Age 30-34,10495
Melbourne (CBD),2036,Total,Age 40-44,6600
Melbourne (CBD),2036,Total,Age 45-49,4843
Melbourne (CBD),2036,Total,Age 85+,446
Melbourne (CBD),2037,Total,Age 0-4,2417
Melbourne (CBD),2037,Total,Age 25-29,16490
Melbourne (CBD),2037,Total,Age 35-39,7970
Melbourne (CBD),2037,Total,Age 50-54,3098
Melbourne (CBD),2037,Total,Age 55-59,1837
Melbourne (CBD),2037,Total,Age 70-74,665
Melbourne (CBD),2037,Total,Age 80-84,659
Melbourne (CBD),2037,Total,Age 85+,492
Melbourne (CBD),2038,Total,Age 5-9,1430
Melbourne (CBD),2038,Total,Age 10-14,725
Melbourne (CBD),2038,Total,Age 35-39,7976
Melbourne (CBD),2038,Total,Age 40-44,6571
Melbourne (CBD),2038,Total,Age 45-49,5694
Melbourne (CBD),2038,Total,Age 50-54,3388
Melbourne (CBD),2038,Total,Age 60-64,1167
Melbourne (CBD),2038,Total,Age 65-69,739
Melbourne (CBD),2038,Total,Age 70-74,681
Melbourne (CBD),2039,Total,Age 0-4,2541
Melbourne (CBD),2039,Total,Age 5-9,1497
Melbourne (CBD),2039,Total,Age 15-19,4728
Melbourne (CBD),2039,Total,Age 20-24,17456
Melbourne (CBD),2039,Total,Age 30-34,11603
Melbourne (CBD),2039,Total,Age 45-49,6189
Melbourne (CBD),2039,Total,Age 50-54,3706
Melbourne (CBD),2039,Total,Age 55-59,2245
Melbourne (CBD),2039,Total,Age 60-64,1247
Melbourne (CBD),2039,Total,Age 75-79,665
Melbourne (CBD),2040,Total,Age 10-14,827
Melbourne (CBD),2040,Total,Age 45-49,6601
Melbourne (CBD),2040,Total,Age 50-54,3970
Melbourne (CBD),2040,Total,Age 60-64,1342
Melbourne (CBD),2040,Total,Age 80-84,709
Melbourne (CBD),2041,Total,Age 0-4,2639
Melbourne (CBD),2041,Total,Age 30-34,11690
Melbourne (CBD),2041,Total,Age 60-64,1408
Melbourne (CBD),2041,Total,Age 75-79,697
Melbourne (Remainder),2021,Total,Age 45-49,106
Melbourne (Remainder),2021,Total,Age 50-54,138
Melbourne (Remainder),2021,Total,Age 55-59,153
Melbourne (Remainder),2021,Total,Age 70-74,221
Melbourne (Remainder),2021,Total,Age 85+,42
Melbourne (Remainder),2022,Total,Age 15-19,53
Melbourne (Remainder),2022,Total,Age 25-29,367
Melbourne (Remainder),2022,Total,Age 45-49,111
Melbourne (Remainder),2022,Total,Age 55-59,152
Melbourne (Remainder),2022,Total,Age 60-64,218
Melbourne (Remainder),2022,Total,Age 65-69,259
Melbourne (Remainder),2022,Total,Age 70-74,230
Melbourne (Remainder),2023,Total,Age 15-19,50
Melbourne (Remainder),2023,Total,Age 30-34,461
Melbourne (Remainder),2023,Total,Age 45-49,111
Melbourne (Remainder),2023,Total,Age 55-59,145
Melbourne (Remainder),2024,Total,Age 0-4,80
Melbourne (Remainder),2024,Total,Age 15-19,57
Melbourne (Remainder),2024,Total,Age 55-59,146
Melbourne (Remainder),2024,Total,Age 65-69,269
Melbourne (Remainder),2025,Total,Age 5-9,34
Melbourne (Remainder),2025,Total,Age 15-19,64
Melbourne (Remainder),2025,Total,Age 40-44,349
Melbourne (Remainder),2025,Total,Age 60-64,212
Melbourne (Remainder),2025,Total,Age 75-79,236
Melbourne (Remainder),2026,Total,Age 5-9,37
Melbourne (Remainder),2026,Total,Age 10-14,33
Melbourne (Remainder),2026,Total,Age 40-44,388
Melbourne (Remainder),2026,Total,Age 75-79,267
Melbourne (Remainder),2027,Total,Age 20-24,207
Melbourne (Remainder),2027,Total,Age 30-34,557
Melbourne (Remainder),2027,Total,Age 50-54,165
Melbourne (Remainder),2027,Total,Age 55-59,150
Melbourne (Remainder),2027,Total,Age 70-74,230
Melbourne (Remainder),2028,Total,Age 20-24,216
Melbourne (Remainder),2028,Total,Age 35-39,527
Melbourne (Remainder),2028,Total,Age 40-44,459
Melbourne (Remainder),2028,Total,Age 55-59,152
Melbourne (Remainder),2028,Total,Age 65-69,257
Melbourne (Remainder),2028,Total,Age 70-74,235
Melbourne (Remainder),2028,Total,Age 80-84,92
Melbourne (Remainder),2028,Total,Age 85+,60
Melbourne (Remainder),2029,Total,Age 0-4,115
Melbourne (Remainder),2029,Total,Age 10-14,30
Melbourne (Remainder),2029,Total,Age 25-29,400
Melbourne (Remainder),2029,Total,Age 35-39,569
Melbourne (Remainder),2029,Total,Age 40-44,494
Melbourne (Remainder),2029,Total,Age 50-54,177
Melbourne (Remainder),2029,Total,Age 55-59,153
Melbourne (Remainder),2029,Total,Age 60-64,210
Melbourne (Remainder),2029,Total,Age 65-69,251
Melbourne (Remainder),2029,Total,Age 75-79,287
Melbourne (Remainder),2030,Total,Age 0-4,119
Melbourne (Remainder),2030,Total,Age 5-9,65
Melbourne (Remainder),2030,Total,Age 15-19,61
Melbourne (Remainder),2030,Total,Age 35-39,595
Melbourne (Remainder),2030,Total,Age 65-69,249
Melbourne (Remainder),2030,Total,Age 70-74,242
Melbourne (Remainder),2030,Total,Age 85+,69
Melbourne (Remainder),2031,Total,Age 0-4,124
Melbourne (Remainder),2031,Total,Age 5-9,73
Melbourne (Remainder),2031,Total,Age 20-24,230
Melbourne (Remainder),2031,Total,Age 25-29,376
Melbourne (Remainder),2031,Total,Age 30-34,567
Melbourne (Remainder),2031,Total,Age 35-39,620
Melbourne (Remainder),2031,Total,Age 50-54,199
Melbourne (Remainder),2031,Total,Age 70-74,233
Melbourne (Remainder),2032,Total,Age 5-9,77
Melbourne (Remainder),2032,Total,Age 10-14,33
Melbourne (Remainder),2032,Total,Age 25-29,384
Melbourne (Remainder),2032,Total,Age 35-39,606
Melbourne (Remainder),2032,Total,Age 40-44,593
Melbourne (Remainder),2033,Total,Age 20-24,221
Melbourne (Remainder),2033,Total,Age 35-39,606
Melbourne (Remainder),2033,Total,Age 40-44,634
Melbourne (Remainder),2033,Total,Age 55-59,182
Melbourne (Remainder),2033,Total,Age 60-64,210
Melbourne (Remainder),2033,Total,Age 70-74,233
Melbourne (Remainder),2034,Total,Age 10-14,45
Melbourne (Remainder),2034,Total,Age 40-44,667
Melbourne (Remainder),2034,Total,Age 75-79,288
Melbourne (Remainder),2035,Total,Age 5-9,84
Melbourne (Remainder),2035,Total,Age 15-19,52
Melbourne (Remainder),2035,Total,Age 25-29,393
Melbourne (Remainder),2035,Total,Age 30-34,539
Melbourne (Remainder),2035,Total,Age 80-84,163
Melbourne (Remainder),2036,Total,Age 15-19,52
Melbourne (Remainder),2036,Total,Age 40-44,718
Melbourne (Remainder),2036,Total,Age 70-74,217
Melbourne (Remainder),2036,Total,Age 80-84,153
Melbourne (Remainder),2037,Total,Age 10-14,64
Melbourne (Remainder),2037,Total,Age 35-39,584
Melbourne (Remainder),2037,Total,Age 45-49,309
Melbourne (Remainder),2037,Total,Age 60-64,225
Melbourne (Remainder),2037,Total,Age 75-79,268
Melbourne (Remainder),2037,Total,Age 80-84,144
Melbourne (Remainder),2038,Total,Age 25-29,363
Melbourne (Remainder),2038,Total,Age 35-39,570
Melbourne (Remainder),2038,Total,Age 55-59,215
Melbourne (Remainder),2038,Total,Age 60-64,222
Melbourne (Remainder),2038,Total,Age 70-74,202
Melbourne (Remainder),2039,Total,Age 0-4,124
Melbourne (Remainder),2039,Total,Age 30-34,527
Melbourne (Remainder),2039,Total,Age 35-39,558
Melbourne (Remainder),2039,Total,Age 60-64,231
Melbourne (Remainder),2039,Total,Age 70-74,198
Melbourne (Remainder),2039,Total,Age 85+,154
Melbourne (Remainder),2040,Total,Age 25-29,338
Melbourne (Remainder),2040,Total,Age 50-54,373
Melbourne (Remainder),2040,Total,Age 55-59,254
Melbourne (Remainder),2040,Total,Age 60-64,242
Melbourne (Remainder),2040,Total,Age 65-69,229
Melbourne (Remainder),2040,Total,Age 70-74,201
Melbourne (Remainder),2040,Total,Age 75-79,239
Melbourne (Remainder),2040,Total,Age 80-84,134
Melbourne (Remainder),2040,Total,Age 85+,159
Melbourne (Remainder),2041,Total,Age 0-4,122
Melbourne (Remainder),2041,Total,Age 45-49,367
Melbourne (Remainder),2041,Total,Age 60-64,243
Melbourne (Remainder),2041,Total,Age 80-84,125
North Melbourne,2021,Total,Age 15-19,634
North Melbourne,2021,Total,Age 30-34,1920
North Melbourne,2021,Total,Age 45-49,691
North Melbourne,2021,Total,Age 50-54,599
North Melbourne,2021,Total,Age 60-64,455
North Melbourne,2021,Total,Age 65-69,412
North Melbourne,2022,Total,Age 5-9,492
North Melbourne,2022,Total,Age 20-24,2929
North Melbourne,2022,Total,Age 35-39,1432
North Melbourne,2022,Total,Age 45-49,734
North Melbourne,2022,Total,Age 55-59,474
North Melbourne,2022,Total,Age 85+,35
North Melbourne,2023,Total,Age 0-4,584
North Melbourne,2023,Total,Age 10-14,488
North Melbourne,2023,Total,Age 55-59,478
North Melbourne,2023,Total,Age 60-64,463
North Melbourne,2023,Total,Age 70-74,407
North Melbourne,2023,Total,Age 80-84,113
North Melbourne,2024,Total,Age 10-14,475
North Melbourne,2024,Total,Age 15-19,610
North Melbourne,2024,Total,Age 25-29,2869
North Melbourne,2024,Total,Age 75-79,169
North Melbourne,2025,Total,Age 0-4,742
North Melbourne,2025,Total,Age 20-24,2715
North Melbourne,2025,Total,Age 35-39,1843
North Melbourne,2025,Total,Age 40-44,1529
North Melbourne,2025,Total,Age 60-64,452
North Melbourne,2026,Total,Age 10-14,481
North Melbourne,2026,Total,Age 35-39,2050
North Melbourne,2026,Total,Age 50-54,714
North Melbourne,2026,Total,Age 65-69,430
North Melbourne,2026,Total,Age 85+,44
North Melbourne,2027,Total,Age 10-14,441
North Melbourne,2027,Total,Age 20-24,3097
North Melbourne,2027,Total,Age 25-29,3572
North Melbourne,2027,Total,Age 55-59,509
North Melbourne,2027,Total,Age 75-79,268
North Melbourne,2027,Total,Age 85+,48
North Melbourne,2028,Total,Age 5-9,744
North Melbourne,2028,Total,Age 10-14,438
North Melbourne,2028,Total,Age 35-39,2448
North Melbourne,2028,Total,Age 40-44,2179
North Melbourne,2028,Total,Age 70-74,426
North Melbourne,2028,Total,Age 75-79,281
North Melbourne,2028,Total,Age 80-84,199
North Melbourne,2029,Total,Age 5-9,857
North Melbourne,2029,Total,Age 15-19,830
North Melbourne,2029,Total,Age 20-24,3514
North Melbourne,2029,Total,Age 30-34,2844
North Melbourne,2029,Total,Age 40-44,2395
North Melbourne,2029,Total,Age 60-64,487
North Melbourne,2029,Total,Age 85+,55
North Melbourne,2030,Total,Age 0-4,1080
North Melbourne,2030,Total,Age 5-9,983
North Melbourne,2030,Total,Age 20-24,3642
North Melbourne,2030,Total,Age 25-29,3746
North Melbourne,2030,Total,Age 30-34,2908
North Melbourne,2030,Total,Age 35-39,2863
North Melbourne,2030,Total,Age 40-44,2580
North Melbourne,2030,Total,Age 60-64,497
North Melbourne,2030,Total,Age 65-69,438
North Melbourne,2030,Total,Age 75-79,283
North Melbourne,2030,Total,Age 85+,59
North Melbourne,2031,Total,Age 15-19,837
North Melbourne,2031,Total,Age 20-24,3706
North Melbourne,2031,Total,Age 25-29,3727
North Melbourne,2031,Total,Age 35-39,3046
North Melbourne,2031,Total,Age 45-49,1653
North Melbourne,2031,Total,Age 60-64,499
North Melbourne,2031,Total,Age 65-69,456
North Melbourne,2031,Total,Age 80-84,322
North Melbourne,2032,Total,Age 15-19,827
North Melbourne,2032,Total,Age 40-44,2975
North Melbourne,2032,Total,Age 55-59,666
North Melbourne,2032,Total,Age 65-69,457
North Melbourne,2033,Total,Age 0-4,1224
North Melbourne,2033,Total,Age 15-19,828
North Melbourne,2033,Total,Age 20-24,3668
North Melbourne,2033,Total,Age 30-34,3187
North Melbourne,2033,Total,Age 35-39,3012
North Melbourne,2033,Total,Age 45-49,1967
North Melbourne,2033,Total,Age 55-59,697
North Melbourne,2033,Total,Age 60-64,526
North Melbourne,2033,Total,Age 80-84,357
North Melbourne,2033,Total,Age 85+,91
North Melbourne,2034,Total,Age 30-34,3172
North Melbourne,2034,Total,Age 40-44,3468
North Melbourne,2034,Total,Age 45-49,2168
North Melbourne,2034,Total,Age 50-54,1348
North Melbourne,2034,Total,Age 55-59,771
North Melbourne,2034,Total,Age 80-84,380
North Melbourne,2035,Total,Age 0-4,1326
North Melbourne,2035,Total,Age 10-14,1166
North Melbourne,2035,Total,Age 15-19,895
North Melbourne,2035,Total,Age 20-24,3632
North Melbourne,2035,Total,Age 30-34,3143
North Melbourne,2035,Total,Age 45-49,2345
North Melbourne,2035,Total,Age 50-54,1533
North Melbourne,2036,Total,Age 0-4,1376
North Melbourne,2036,Total,Age 15-19,961
North Melbourne,2036,Total,Age 20-24,3633
North Melbourne,2036,Total,Age 25-29,4167
North Melbourne,2036,Total,Age 30-34,3067
North Melbourne,2036,Total,Age 75-79,426
North Melbourne,2037,Total,Age 15-19,1086
North Melbourne,2037,Total,Age 25-29,4126
North Melbourne,2037,Total,Age 50-54,1971
North Melbourne,2037,Total,Age 55-59,1057
North Melbourne,2037,Total,Age 70-74,593
North Melbourne,2037,Total,Age 85+,194
North Melbourne,2038,Total,Age 20-24,3667
North Melbourne,2038,Total,Age 45-49,2999
North Melbourne,2038,Total,Age 60-64,891
North Melbourne,2038,Total,Age 75-79,527
North Melbourne,2039,Total,Age 0-4,1574
North Melbourne,2039,Total,Age 5-9,1762
North Melbourne,2039,Total,Age 10-14,1753
North Melbourne,2039,Total,Age 30-34,3433
North Melbourne,2039,Total,Age 50-54,2463
North Melbourne,2039,Total,Age 70-74,726
North Melbourne,2039,Total,Age 80-84,544
North Melbourne,2040,Total,Age 30-34,3490
North Melbourne,2040,Total,Age 40-44,3824
North Melbourne,2040,Total,Age 45-49,3551
North Melbourne,2040,Total,Age 50-54,2665
North Melbourne,2040,Total,Age 60-64,1087
North Melbourne,2040,Total,Age 65-69,833
North Melbourne,2040,Total,Age 75-79,580
North Melbourne,2041,Total,Age 20-24,3790
North Melbourne,2041,Total,Age 25-29,4053
North Melbourne,2041,Total,Age 30-34,3473
North Melbourne,2041,Total,Age 35-39,3111
North Melbourne,2041,Total,Age 40-44,4072
North Melbourne,2041,Total,Age 60-64,1191
North Melbourne,2041,Total,Age 75-79,632
Parkville,2021,Total,Age 15-19,989
Parkville,2021,Total,Age 20-24,1888
Parkville,2021,Total,Age 35-39,518
Parkville,2021,Total,Age 70-74,188
Parkville,2022,Total,Age 0-4,295
Parkville,2022,Total,Age 25-29,1279
Parkville,2022,Total,Age 30-34,845
Parkville,2022,Total,Age 50-54,247
Parkville,2022,Total,Age 70-74,205
Parkville,2022,Total,Age 75-79,139
Parkville,2022,Total,Age 80-84,76
Parkville,2023,Total,Age 0-4,328
Parkville,2023,Total,Age 45-49,211
Parkville,2023,Total,Age 75-79,162
Parkville,2024,Total,Age 35-39,684
Parkville,2024,Total,Age 70-74,211
Parkville,2025,Total,Age 20-24,1758
Parkville,2025,Total,Age 25-29,1298
Parkville,2025,Total,Age 50-54,275
Parkville,2025,Total,Age 60-64,214
Parkville,2025,Total,Age 70-74,213
Parkville,2025,Total,Age 75-79,236
Parkville,2025,Total,Age 80-84,99
Parkville,2026,Total,Age 10-14,168
Parkville,2026,Total,Age 15-19,1347
Parkville,2026,Total,Age 35-39,779
Parkville,2026,Total,Age 45-49,254
Parkville,2026,Total,Age 50-54,289
Parkville,2026,Total,Age 55-59,206
Parkville,2026,Total,Age 60-64,219
Parkville,2026,Total,Age 65-69,174
Parkville,2026,Total,Age 70-74,215
Parkville,2026,Total,Age 75-79,270
Parkville,2027,Total,Age 45-49,277
Parkville,2027,Total,Age 50-54,303
Parkville,2027,Total,Age 55-59,208
Parkville,2027,Total,Age 60-64,210
Parkville,2027,Total,Age 75-79,270
Parkville,2028,Total,Age 0-4,505
Parkville,2028,Total,Age 5-9,223
Parkville,2028,Total,Age 15-19,1410
Parkville,2028,Total,Age 35-39,903
Parkville,2028,Total,Age 45-49,305
Parkville,2028,Total,Age 55-59,209
Parkville,2028,Total,Age 70-74,217
Parkville,2028,Total,Age 85+,105
Parkville,2029,Total,Age 15-19,1428
Parkville,2029,Total,Age 30-34,1056
Parkville,2029,Total,Age 45-49,333
Parkville,2029,Total,Age 55-59,219
Parkville,2029,Total,Age 60-64,215
Parkville,2029,Total,Age 70-74,216
Parkville,2030,Total,Age 5-9,281
Parkville,2030,Total,Age 10-14,157
Parkville,2030,Total,Age 30-34,1066
Parkville,2030,Total,Age 70-74,218
Parkville,2030,Total,Age 75-79,276
Parkville,2031,Total,Age 15-19,1470
Parkville,2031,Total,Age 30-34,1108
Parkville,2031,Total,Age 40-44,542
Parkville,2031,Total,Age 45-49,420
Parkville,2031,Total,Age 75-79,282
Parkville,2031,Total,Age 80-84,215
Parkville,2031,Total,Age 85+,125
Parkville,2032,Total,Age 20-24,2325
Parkville,2032,Total,Age 40-44,582
Parkville,2032,Total,Age 45-49,453
Parkville,2032,Total,Age 85+,147
Parkville,2033,Total,Age 15-19,1509
Parkville,2033,Total,Age 25-29,1523
Parkville,2033,Total,Age 60-64,223
Parkville,2033,Total,Age 75-79,279
Parkville,2033,Total,Age 85+,165
Parkville,2034,Total,Age 5-9,365
Parkville,2034,Total,Age 15-19,1532
Parkville,2034,Total,Age 55-59,262
Parkville,2034,Total,Age 60-64,223
Parkville,2034,Total,Age 75-79,278
Parkville,2034,Total,Age 80-84,217
Parkville,2034,Total,Age 85+,186
Parkville,2035,Total,Age 5-9,378
Parkville,2035,Total,Age 25-29,1557
Parkville,2035,Total,Age 40-44,691
Parkville,2035,Total,Age 45-49,549
Parkville,2035,Total,Age 80-84,207
Parkville,2036,Total,Age 0-4,608
Parkville,2036,Total,Age 10-14,350
Parkville,2036,Total,Age 20-24,2347
Parkville,2036,Total,Age 60-64,233
Parkville,2036,Total,Age 70-74,211
Parkville,2036,Total,Age 80-84,204
Parkville,2036,Total,Age 85+,228
Parkville,2037,Total,Age 30-34,1053
Parkville,2037,Total,Age 40-44,664
Parkville,2037,Total,Age 45-49,599
Parkville,2037,Total,Age 50-54,587
Parkville,2037,Total,Age 65-69,158
Parkville,2037,Total,Age 70-74,206
Parkville,2037,Total,Age 80-84,202
Parkville,2038,Total,Age 0-4,609
Parkville,2038,Total,Age 5-9,389
Parkville,2038,Total,Age 10-14,368
Parkville,2038,Total,Age 60-64,244
Parkville,2038,Total,Age 70-74,202
Parkville,2038,Total,Age 75-79,241
Parkville,2039,Total,Age 0-4,608
Parkville,2039,Total,Age 10-14,373
Parkville,2039,Total,Age 20-24,2356
Parkville,2039,Total,Age 50-54,660
Parkville,2039,Total,Age 55-59,334
Parkville,2039,Total,Age 60-64,253
Parkville,2039,Total,Age 85+,258
Parkville,2040,Total,Age 5-9,393
Parkville,2040,Total,Age 15-19,1873
Parkville,2040,Total,Age 20-24,2346
Parkville,2040,Total,Age 30-34,1070
Parkville,2040,Total,Age 35-39,1009
Parkville,2040,Total,Age 80-84,186
Parkville,2040,Total,Age 85+,269
Parkville,2041,Total,Age 0-4,604
Parkville,2041,Total,Age 10-14,388
Parkville,2041,Total,Age 20-24,2348
Parkville,2041,Total,Age 25-29,1372
Parkville,2041,Total,Age 50-54,722
Parkville,2041,Total,Age 70-74,190
Port Melbourne,2021,Total,Age 5-9,0
Port Melbourne,2021,Total,Age 10-14,0
Port Melbourne,2021,Total,Age 35-39,1
Port Melbourne,2021,Total,Age 45-49,0
Port Melbourne,2021,Total,Age 65-69,0
Port Melbourne,2021,Total,Age 70-74,0
Port Melbourne,2021,Total,Age 75-79,0
Port Melbourne,2022,Total,Age 10-14,0
Port Melbourne,2022,Total,Age 25-29,1
Port Melbourne,2022,Total,Age 30-34,1
Port Melbourne,2022,Total,Age 45-49,0
Port Melbourne,2022,Total,Age 65-69,0
Port Melbourne,2022,Total,Age 70-74,0
Port Melbourne,2022,Total,Age 75-79,0
Port Melbourne,2023,Total,Age 20-24,2
Port Melbourne,2023,Total,Age 25-29,1
Port Melbourne,2023,Total,Age 30-34,1
Port Melbourne,2023,Total,Age 35-39,1
Port Melbourne,2023,Total,Age 40-44,1
Port Melbourne,2024,Total,Age 10-14,0
Port Melbourne,2024,Total,Age 20-24,2
Port Melbourne,2024,Total,Age 60-64,0
Port Melbourne,2024,Total,Age 75-79,0
Port Melbourne,2024,Total,Age 80-84,0
Port Melbourne,2024,Total,Age 85+,0
Port Melbourne,2025,Total,Age 10-14,0
Port Melbourne,2025,Total,Age 45-49,0
Port Melbourne,2025,Total,Age 75-79,1
Port Melbourne,2025,Total,Age 80-84,0
Port Melbourne,2025,Total,Age 85+,1
Port Melbourne,2026,Total,Age 55-59,22
Port Melbourne,2026,Total,Age 60-64,23
Port Melbourne,2026,Total,Age 65-69,22
Port Melbourne,2026,Total,Age 70-74,23
